FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Divock,Origi,FWD,LIV,6100000,4,61,2.7,4.42622950819672e-07,1e-05,0,666023,0,12,0,0,0,4,0,10.0,2993,-9,0,61,9,0.3,0,1.7,7,0,3,0,3,3.1,540067,0,200,0,1,761,13334,0,0,187,Burnley,Man City,Everton,Bournemouth,Stoke,3.5,2.1,2.7,3.1,1.8,1.9,2.6,2.0,3.1,2.3,2.9
,Oriol Romeu,MID,SOU,4500000,2,55,2.2,4.88888888888889e-07,1.2222222222222199e-05,0,34483,6,31,0,0,0,0,0,12.2,906,0,0,55,0,0.6,0,2.5,3,0,9,0,0,0.4,38408,0,239,0,0,2171,504,0,0,393,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,1.1,1.8,1.6,1.1,1.3,1.1,2.4,1.1,1.4,1.9
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65191,1,6,0,0,0,0,0,2.4,72,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.5,23066,0,321,0,0,455,17,0,0,104,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,O'Shea,DEF,SUN,4400000,0,23,1.2,2.72727272727273e-07,5.22727272727273e-06,0,19886,3,28,0,0,0,0,0,5.2,152,-1,0,23,1,0.1,0,0.3,1,0,1,0,0,0.4,6044,0,193,0,0,1348,50,0,0,193,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.9,0.6,0.6,0.6,1.1,0.7,1.0,0.6,0.8,0.6
David,Ospina,GLK,ARS,4700000,0,0,0.0,0.0,0.0,0,6074,0,0,0,0,0,0,0,0.0,53,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,1845,0,56,0,0,0,23,0,0,0,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,6,61,2.9,4.91525423728814e-07,1.03389830508475e-05,0,123790,8,21,0,0,0,0,0,10.3,2640,-1,0,61,1,0.4,0,2.3,8,0,5,0,2,2.5,66324,0,353,0,1,1782,255,0,0,422,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,3.9,3.2,2.5,3.4,2.9,3.4,2.6,3.2,2.8,2.3
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,764,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,469,0,0,0,0,0,5,0,0,0,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan,Oviedo,MID,SUN,4300000,2,17,0.20987654320987698,4.88084984209015e-08,3.9534883720930196e-06,0,11974,4,15,0,0,0,0,0,4.0,421,-2,0,17,2,0.4,0,1.7,0,0,2,0,0,0.2,11329,0,130,0,0,835,125,0,0,136,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19479,0,0,0,0,0,0,0,0.0,79,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2656,0,28,0,0,0,3,0,0,0,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesut,Ozil,MID,ARS,9400000,0,103,4.7,5e-07,1.09574468085106e-05,0,570079,0,20,0,0,0,5,0,11.0,8480,-1,0,103,1,0.2,0,1.5,10,0,7,0,6,5.7,512460,0,783,0,1,1862,196,0,0,445,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,4.0,4.4,4.3,4.8,4.8,6.7,3.2,5.1,4.2,5.7
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,1865,0,0,0,0,0,0,0,0.0,42,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2734,0,0,0,0,0,13,0,0,0,Everton,Arsenal,Man Utd,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costel,Pantilimon,GLK,WAT,4200000,0,2,0.0246913580246914,5.87889476778366e-09,4.76190476190476e-07,0,14929,0,4,0,6,0,0,0,0.5,158,-3,1,2,3,0.0,0,0.0,0,0,0,0,0,0.4,2667,0,146,0,0,83,11,-1,0,20,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,448452,0,0,0,0,0,0,0,0.0,1236,0,0,0,0,0.0,0,0.0,0,0,0,0,0,4.1,14358,0,88,0,0,0,9,0,0,0,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pau Lopez,GLK,TOT,5000000,0,0,0.0,0.0,0.0,0,504,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,484,0,0,0,0,0,9,0,0,0,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,970752,2,28,0,0,0,2,0,9.0,1952,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.4,248501,0,701,0,1,1513,138,0,0,347,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7100000,6,122,1.5061728395061698,2.12137019648757e-07,1.71830985915493e-05,0,440543,5,7,0,0,0,7,0,17.2,42553,-4,0,122,4,1.3,0,9.3,15,0,12,0,8,8.7,770304,0,399,0,4,1416,24251,0,0,407,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.8,0.8,0.8,0.8,0.8,0.9,0.8,1.1,0.8,1.4
Matthew,Pennington,DEF,EVE,3900000,0,0,0.0,0.0,0.0,0,19652,0,0,0,0,0,0,0,0.0,1008,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.6,27993,0,53,0,0,0,744,0,0,0,West Brom,Hull City,Liverpool,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2810,0,0,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,726,0,12,0,0,0,6,0,0,0,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,43,3.3,5.68965517241379e-07,7.4137931034482805e-06,0,61928,2,17,0,0,0,2,0,7.4,69,-2,0,43,2,0.0,0,0.0,2,0,3,0,3,0.2,63293,0,0,0,0,1036,13,0,1,186,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,3.3,3.0,2.5,2.7,2.3,2.6
Lucas,Perez,FWD,ARS,7800000,1,20,1.8,2.3076923076923105e-07,2.56410256410256e-06,0,41482,0,2,0,0,0,1,0,2.6,212,-7,0,20,7,0.3,0,2.5,0,0,1,0,1,0.1,41549,0,0,0,0,272,82,0,0,83,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,1.0,1.4,1.6,1.2,1.0,1.8,0.9,1.2,1.0,1.4
Matt,Phillips,MID,WBA,5600000,0,111,4.6,8.214285714285709e-07,1.9821428571428602e-05,0,782372,1,25,0,0,0,4,0,19.8,180189,1,1,111,-1,0.1,0,0.7,12,0,6,0,9,10.8,1195231,0,0,0,2,1985,1890,-1,0,352,Everton,Arsenal,Man Utd,Watford,Southampton,0.0,4.3,4.4,5.0,5.3,4.3,3.6,6.6,4.1,4.6,4.3
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,387,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,561,0,0,0,0,0,26,0,0,0,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Pickford,GLK,SUN,4100000,2,59,3.3,8.04878048780488e-07,1.4390243902439001e-05,0,411043,0,31,0,84,0,0,0,14.4,5336,1,0,59,-1,0.4,0,1.7,3,0,2,0,0,9.1,434099,0,18,0,2,1620,5034,0,0,367,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,4.1,2.5,2.1,3.0,4.6,3.6,4.4,3.2,3.7,2.8
Jeremy,Pied,DEF,SOU,4700000,0,1,0.0123456790123457,2.6267402153926996e-09,2.1276595744680897e-07,0,2728,0,0,0,0,0,0,0,0.2,4,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,240,0,0,0,0,12,3,0,0,2,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven,Pienaar,MID,SUN,4800000,0,15,0.185185185185185,3.85802469135802e-08,3.125e-06,0,1032,4,13,0,0,0,0,0,3.1,15,-2,0,15,2,0.1,0,0.3,0,0,2,0,0,0.0,937,0,0,0,0,748,10,0,1,74,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Erik,Pieters,DEF,STK,4600000,14,89,3.3,7.173913043478259e-07,1.93478260869565e-05,0,243950,4,36,0,0,0,0,0,19.3,18158,1,0,89,-1,1.2,0,5.5,9,0,9,0,2,8.0,389960,0,388,0,1,2430,11810,0,0,516,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,3.9,2.1,2.1,4.8,4.4,2.9,4.6,3.4,4.5,3.2
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1226,0,0,0,0,0,0,0,0.0,44,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1754,0,0,0,0,0,6,0,0,0,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,18807,0,0,0,0,0,0,0,0.0,68,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1929,0,16,0,0,0,6,0,0,0,Everton,Arsenal,Man Utd,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul,Pogba,MID,MUN,8300000,2,93,3.7,4.4578313253012e-07,1.12048192771084e-05,0,769211,7,21,0,0,0,4,0,11.2,19044,-2,0,93,2,0.3,0,2.5,11,0,10,0,3,8.4,604821,0,0,0,1,2250,1353,0,0,431,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,3.6,3.5,3.8,4.2,3.0,3.3,3.7,2.5,2.3,3.3
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,43507,0,0,0,0,0,0,0,0.0,1979,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.2,41622,0,0,0,0,0,1281,0,0,0,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,219,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,66,0,-4,0,0,0,0,0,0,0,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastian,Prodl,DEF,WAT,4500000,-1,58,2.3,5.11111111111111e-07,1.28888888888889e-05,0,70576,7,37,0,0,0,1,0,12.9,3839,0,0,58,0,0.0,0,0.0,3,0,4,0,2,1.1,102180,0,181,0,1,2095,250,0,0,338,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,2.2,2.1,2.6,1.3,2.2,1.8,3.0,1.2,1.4,2.1
Marc,Pugh,MID,BOU,4600000,4,28,0.34567901234567894,7.51476113794954e-08,6.08695652173913e-06,0,6748,0,9,0,0,0,1,0,6.1,62,-4,0,28,4,0.5,0,2.3,3,0,1,0,2,0.1,5054,0,245,0,1,416,224,0,0,107,West Ham,Swansea,Southampton,Liverpool,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jason,Puncheon,MID,CRY,5200000,3,60,2.4,4.615384615384621e-07,1.15384615384615e-05,0,98355,8,36,0,0,0,0,0,11.5,848,-3,0,60,3,0.4,0,2.3,4,0,4,0,4,0.6,73082,0,381,0,0,2103,143,0,0,345,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,2.4,1.2,1.5,1.3,2.5,1.2,2.6,1.4,2.5,1.8
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,134,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,195,0,0,0,0,0,17,0,0,0,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaston,Ramirez,MID,MID,5200000,1,56,2.8,5.384615384615379e-07,1.0769230769230802e-05,0,105983,8,15,0,0,0,2,0,10.8,467,-3,0,56,3,0.2,0,1.0,6,0,6,0,3,0.5,75983,0,0,0,0,1348,63,0,0,218,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,2.4,2.0,2.4,3.5,2.0,1.7,2.0,1.4,2.5,1.4
Aaron,Ramsey,MID,ARS,7600000,0,18,0.222222222222222,2.92397660818713e-08,2.36842105263158e-06,0,149332,3,11,0,0,0,0,0,2.4,89,-4,0,18,4,0.0,0,0.0,0,0,1,0,1,0.9,13582,0,558,0,0,556,34,0,0,78,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,55176,0,0,0,0,0,0,0,0.0,2908,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.8,89176,0,30,0,0,0,891,0,0,0,Burnley,Man City,Everton,Bournemouth,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren,Randolph,GLK,WHU,4400000,1,49,3.1,7.045454545454549e-07,1.11363636363636e-05,0,37624,0,26,0,47,0,0,0,11.1,1185,-1,0,49,1,0.3,0,1.3,3,0,3,0,0,1.8,79923,0,56,0,0,1440,4896,0,0,265,Bournemouth,Leicester,Hull City,Arsenal,Swansea,3.3,3.2,3.0,3.5,3.2,2.5,3.3,3.1,3.6,4.3,2.1
Angel,Rangel,DEF,SWA,4200000,1,25,0.30864197530864196,7.34861845972957e-08,5.95238095238095e-06,0,13238,1,24,0,0,0,1,0,6.0,131,-3,1,25,3,0.1,0,0.3,1,0,1,0,0,0.2,6607,0,194,0,0,799,349,-1,0,182,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andrea,Ranocchia,DEF,HUL,4500000,1,16,0.19753086419753102,4.38957475994513e-08,3.55555555555556e-06,0,7289,1,6,0,0,0,0,0,3.6,1392,0,0,16,0,0.2,0,1.0,3,0,1,0,1,0.9,43319,0,0,0,1,385,1890,0,0,94,Swansea,Everton,West Ham,Middlesbrough,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14194,0,0,0,0,0,0,0,0.0,39,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,1985,0,3,0,0,0,17,0,0,0,West Ham,Swansea,Southampton,Liverpool,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus,Rashford,FWD,MUN,6400000,0,46,2.2,3.4375e-07,7.1875e-06,0,512321,3,12,0,0,0,3,0,7.2,3754,-6,0,46,6,0.1,0,0.5,0,0,4,0,2,4.0,424511,0,237,0,0,1070,1724,0,0,184,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,1.6,1.9,1.7,2.0,1.5,1.5,2.2,1.6,1.3,1.7
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2329,0,0,0,0,0,0,0,0.0,3,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,489,0,0,0,0,0,3,0,0,0,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan,Redmond,MID,SOU,5800000,14,88,3.5,6.03448275862069e-07,1.51724137931034e-05,0,651685,1,30,0,0,0,5,0,15.2,4574,-2,0,88,2,1.5,0,8.5,9,0,8,0,1,4.8,554800,0,379,0,1,2046,20285,0,1,333,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,1.8,3.6,3.3,2.4,2.8,2.0,4.6,1.8,2.9,3.8
Harrison,Reed,MID,SOU,4300000,0,2,0.0246913580246914,5.74217628481194e-09,4.65116279069767e-07,0,2837,0,1,0,0,0,0,0,0.5,36,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1930,0,1,0,0,58,38,0,0,11,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Winston,Reid,DEF,WHU,5100000,1,84,3.5,6.86274509803922e-07,1.64705882352941e-05,0,204435,7,39,0,0,0,2,0,16.5,10438,1,0,84,-1,0.3,0,1.3,16,0,6,0,3,4.1,273443,0,294,0,2,2120,4758,0,1,518,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.0,3.8,3.7,4.1,3.9,3.0,3.9,3.7,4.3,5.0,2.6
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,174,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,203,0,0,0,0,0,12,0,0,0,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loic,Remy,FWD,CRY,6200000,0,5,0.0617283950617284,9.95619275189168e-09,8.064516129032259e-07,0,25021,0,2,0,0,0,0,0,0.8,183,-3,0,5,3,0.0,0,0.3,0,0,1,0,0,0.2,18013,0,62,0,0,114,22,0,0,11,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,38952,0,2,0,0,0,0,0,1.5,71,-6,0,8,6,0.0,0,0.0,0,0,0,0,0,0.2,3409,0,0,0,0,211,4,0,0,21,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Declan,Rice,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,234,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,492,0,0,0,0,0,43,0,0,0,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Robertson,DEF,HUL,4400000,1,44,2.0,4.54545454545455e-07,1e-05,0,77299,3,39,0,0,0,0,0,10.2,1453,-1,-1,44,1,0.3,0,1.3,2,0,3,0,1,2.1,116014,0,0,0,0,1863,11078,1,0,326,Swansea,Everton,West Ham,Middlesbrough,Man City,1.8,1.1,2.4,1.9,1.3,1.4,1.7,1.4,1.7,1.7,2.0
Paul,Robinson,GLK,BUR,4000000,2,5,0.0617283950617284,1.54320987654321e-08,1.25e-06,0,58593,0,7,0,10,0,0,0,1.3,1157,0,0,5,0,0.2,0,0.7,0,0,0,0,0,2.5,42287,0,0,0,0,270,1149,0,0,45,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4700000,2,62,0.765432098765432,1.62857893354347e-07,1.31914893617021e-05,0,16278,1,10,0,35,0,0,0,13.2,1191,-3,0,62,3,1.1,0,5.0,5,0,7,0,1,1.3,59590,0,110,0,1,1017,15349,0,0,268,West Brom,Hull City,Liverpool,Man Utd,Leicester,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Hal,Robson-Kanu,FWD,WBA,5000000,1,33,1.6,3.2e-07,6.6e-06,0,33563,1,7,0,0,0,1,0,6.6,658,0,0,33,0,0.1,0,0.7,2,0,0,0,2,0.3,40880,0,0,0,0,315,269,0,0,88,Everton,Arsenal,Man Utd,Watford,Southampton,0.8,1.2,0.8,0.9,1.4,1.5,0.9,1.7,0.8,1.0,1.1
Jay,Rodriguez,MID,SOU,6100000,0,50,0.6172839506172839,1.0119409026512901e-07,8.19672131147541e-06,0,60769,0,12,0,0,0,4,0,8.2,1386,-4,0,50,4,0.0,0,0.0,5,0,2,0,1,0.3,52600,0,56,0,1,671,61,0,0,114,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Jack,Rodwell,MID,SUN,4300000,1,26,1.9,4.4186046511627905e-07,6.04651162790698e-06,0,85839,4,21,0,0,0,0,0,6.0,283,-2,0,26,2,0.1,0,0.3,1,0,1,0,1,0.6,67938,0,112,0,0,1046,94,0,0,139,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,2.0,1.3,1.1,1.3,1.0,1.0,1.4,1.3,1.4,1.0
Marcos,Rojo,DEF,MUN,5200000,8,57,3.6,6.92307692307692e-07,1.0961538461538499e-05,0,45629,3,11,0,0,0,1,0,11.0,768,-3,0,57,3,0.8,0,4.0,6,0,5,0,0,0.8,45147,0,192,0,0,1281,1785,0,0,293,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,3.6,4.6,4.0,3.3,4.0,2.8,3.9,4.4,3.1,4.3
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,3704,0,0,0,0,0,0,0,0.0,45,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,954,0,40,0,0,0,19,0,0,0,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6600000,2,95,3.5,5.3030303030303e-07,1.43939393939394e-05,0,744991,2,32,0,0,0,7,0,14.4,19244,1,1,95,-1,0.3,0,1.7,8,0,6,0,3,6.5,886667,0,354,0,1,2226,13654,-1,0,259,Everton,Arsenal,Man Utd,Watford,Southampton,2.6,3.9,3.0,3.2,4.4,4.7,3.3,5.0,2.9,3.4,3.8
Wayne,Rooney,FWD,MUN,8600000,2,51,0.62962962962963,7.32127476313523e-08,5.93023255813954e-06,0,275745,5,11,0,0,0,2,0,5.9,596,-4,0,51,4,0.1,0,1.0,6,0,3,0,5,2.3,141902,0,509,0,0,997,427,0,0,206,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Danny,Rose,DEF,TOT,5900000,0,84,4.7,7.96610169491525e-07,1.42372881355932e-05,0,516929,8,11,0,0,0,2,0,14.2,12164,-1,1,84,1,0.0,0,0.0,6,0,8,0,3,5.0,385326,0,346,0,2,1530,228,-1,0,357,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,7.0,3.2,7.0,5.2,5.4,4.8
Jack,Rose,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,4876,0,0,0,0,0,0,0,0.0,126,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,8995,0,0,0,0,0,57,0,0,0,Everton,Arsenal,Man Utd,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,Routledge,MID,SWA,4600000,0,62,2.7,5.8695652173913e-07,1.34782608695652e-05,0,47411,1,37,0,0,0,2,0,13.5,1288,-4,0,62,4,0.4,0,1.7,1,0,5,0,2,0.5,42986,0,269,0,0,1688,1121,0,0,196,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,2.4,1.7,2.7,2.2,1.5,2.4,2.4,2.0,2.5,2.5,2.3
Charlie,Rowan,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,286,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,696,0,0,0,0,0,29,0,0,0,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacary,Sagna,DEF,MCI,5300000,13,53,0.654320987654321,1.23456790123457e-07,1e-05,0,231292,2,14,0,0,0,0,0,10.0,759,-2,0,53,2,1.3,0,6.7,3,0,6,0,1,1.8,33333,0,386,0,1,1292,1055,0,0,306,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Diafra,Sakho,FWD,WHU,5800000,0,10,0.12345679012345698,2.12856534695615e-08,1.72413793103448e-06,0,7755,0,2,0,0,0,1,0,1.7,36,-2,0,10,2,0.0,0,0.0,2,0,0,0,0,0.1,4008,0,286,0,0,125,39,0,0,29,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mamadou,Sakho,DEF,CRY,4700000,9,15,0.185185185185185,3.94011032308905e-08,3.1914893617021303e-06,0,6085,0,0,0,0,0,0,0,3.2,437,-3,0,15,3,1.1,0,5.0,3,0,2,0,0,0.3,12146,0,273,0,0,180,4089,0,0,54,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
