FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Xherdan,Shaqiri,MID,STK,5900000,1,3,1.5,2.5423728813559297e-07,5.084745762711859e-07,0,75880,0,1,0,0,0,0,0,0.5,59767,-1,1,3,1,0.3,0,1.5,0,0,0,0,0,2.4,14313,0,0,0,0,114,1339,-1,0,5,West Brom,Man Utd,Newcastle,Chelsea,Southampton,0.0,0.8,0.8,1.5,1.3,0.8,1.8,0.8,1.8,0.8,0.8,1.6,1.4,0.8,0.8,1.8,1.1,0.8,0.8,2.0,0.8,1.1,0.8,0.8,1.5,0.8,0.8,1.0,2.2,0.8,0.8,0.8,1.1,0.8,1.8,0.8,2.6
Luke,Shaw,DEF,MUN,4900000,0,0,0.0,0.0,0.0,0,1415,0,0,0,0,0,0,0,0.0,533,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,223,0,0,0,0,0,105,-1,0,0,Leicester,Stoke,Everton,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Shawcross,DEF,STK,5000000,6,8,4.0,8e-07,1.6e-06,0,7514,0,1,0,0,0,0,0,1.6,3442,0,0,8,0,0.8,0,4.0,0,0,1,0,0,1.9,8782,0,0,0,0,180,7107,0,0,34,West Brom,Man Utd,Newcastle,Chelsea,Southampton,2.0,4.4,2.0,5.4,5.3,2.0,6.0,2.0,5.7,2.0,2.0,6.0,5.4,2.0,2.0,5.1,6.0,2.0,2.0,6.0,2.0,5.1,5.1,2.0,6.0,2.0,2.0,5.0,5.5,2.0,5.6,2.0,4.6,2.0,6.0,2.0,5.0
Jonjo,Shelvey,MID,NEW,5400000,0,-2,-0.33333333333333304,-6.17283950617284e-08,-3.7037037037037e-07,0,48279,0,2,0,0,0,0,0,-0.4,13675,-1,0,-2,1,-0.2,0,-1.0,0,0,0,0,0,0.8,1057,0,0,0,0,47,134,0,1,-3,West Ham,Swansea,Stoke,Brighton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
,Sheyi Ojo,MID,LIV,5000000,0,0,0.0,0.0,0.0,0,918,0,0,0,0,0,0,0,0.0,418,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,34,0,0,0,0,0,2,0,0,0,Arsenal,Man City,Burnley,Leicester,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve,Sidwell,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,6320,0,0,0,0,0,0,0,0.0,3687,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,476,0,0,0,0,0,148,0,0,0,Watford,West Brom,Bournemouth,Newcastle,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,EVE,8400000,1,1,0.166666666666667,1.98412698412698e-08,1.19047619047619e-07,0,101165,0,1,0,0,0,0,0,0.1,37139,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,5.4,34157,0,0,0,0,29,21009,-1,0,6,Chelsea,Tottenham,Man Utd,Bournemouth,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.0
Danny,Simpson,DEF,LEI,4500000,6,6,3.0,6.66666666666667e-07,1.33333333333333e-06,0,32818,0,4,0,0,0,0,0,1.3,16623,0,0,6,0,0.7,0,3.0,0,0,1,0,0,5.1,24575,0,0,0,0,180,15047,0,0,36,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,1.5,3.3,1.5,4.1,2.0,4.2,3.0,3.4,1.5,2.9,1.5,3.9,2.6,2.5,1.5,4.5,2.5,2.8,1.5,3.1,2.2,3.1,1.5,3.3,2.7,4.5,3.9,2.3,4.0,2.8,4.4,2.8,3.2,2.8,3.1,4.3,3.2
Joshua,Sims,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,631,0,0,0,0,0,0,0,0.0,291,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,202,0,0,0,0,0,112,0,0,0,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome,Sinclair,FWD,WAT,5000000,0,0,0.0,0.0,0.0,0,2442,0,0,0,0,0,0,0,0.0,1160,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1215,0,0,0,0,0,580,0,0,0,Brighton,Southampton,Man City,Swansea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,5500000,1,2,0.33333333333333304,6.06060606060606e-08,3.63636363636364e-07,0,4896,0,1,0,0,0,0,0,0.4,2709,0,0,2,0,0.2,0,1.0,0,0,0,0,0,0.4,2055,0,0,0,0,67,806,0,0,5,Burnley,Everton,Swansea,West Ham,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.4
Jiri,Skalak,MID,BHA,4900000,0,0,0.0,0.0,0.0,0,515,0,0,0,0,0,0,0,0.0,232,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.0,71,0,0,0,0,0,41,-1,0,0,Watford,West Brom,Bournemouth,Newcastle,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6900000,1,1,0.166666666666667,2.4154589371980698e-08,1.44927536231884e-07,0,7875,0,0,0,0,0,0,0,0.1,3038,-1,0,1,1,0.1,0,0.5,0,0,0,0,0,0.3,1024,0,0,0,0,14,591,0,0,3,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0
Chris,Smalling,DEF,MUN,5400000,0,0,0.0,0.0,0.0,0,30134,0,0,0,0,0,0,0,0.0,16859,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,1.2,2935,0,0,0,0,0,553,-1,0,0,Leicester,Stoke,Everton,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy,Smith,DEF,HUD,5000000,6,6,3.0,6e-07,1.2e-06,0,5209,1,0,0,0,0,0,0,1.2,2188,0,0,6,0,0.6,0,3.0,0,0,1,0,0,0.5,1942,0,0,0,0,146,1400,0,0,20,Southampton,West Ham,Leicester,Burnley,Tottenham,2.6,2.1,2.9,4.0,3.3,4.2,1.9,1.8,3.6,3.3,2.3,1.5,1.5,4.0,2.6,4.0,2.3,4.5,2.0,1.5,2.4,2.0,3.4,1.9,3.3,3.6,4.5,2.7,4.0,3.8,4.0,2.4,3.5,2.7,3.9,3.4,2.6
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,127515,0,0,0,0,0,0,0,0.0,72206,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,2.8,1781,0,0,0,0,0,427,-1,0,0,Newcastle,Huddersfield,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4900000,1,1,0.166666666666667,3.40136054421769e-08,2.04081632653061e-07,0,11195,0,0,0,0,0,0,0,0.2,6057,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,0.6,1649,0,0,0,0,19,935,-1,0,5,West Brom,Man Utd,Newcastle,Chelsea,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Dominic,Solanke,FWD,LIV,4900000,1,1,0.166666666666667,3.40136054421769e-08,2.04081632653061e-07,0,56986,0,0,0,0,0,0,0,0.2,23074,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,2.5,7930,0,0,0,0,19,4610,-1,0,2,Arsenal,Man City,Burnley,Leicester,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,4.4
Heung-Min,Son,MID,TOT,8000000,1,2,0.33333333333333304,4.1666666666666696e-08,2.5e-07,0,14832,0,1,0,0,0,0,0,0.3,8914,0,0,2,0,0.1,0,1.0,0,0,0,0,0,1.0,12479,0,0,0,0,54,5135,0,0,10,Burnley,Everton,Swansea,West Ham,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.5
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,228,0,0,0,0,0,0,0,0.0,95,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,46,0,0,0,0,0,20,0,0,0,Swansea,Burnley,Southampton,Man City,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,7969,0,0,0,0,0,0,0,0.0,4236,0,0,0,0,0.0,0,0.0,0,0,0,0,0,2.3,4141,0,0,0,0,0,2065,0,0,0,Swansea,Burnley,Southampton,Man City,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,6000000,0,0,0.0,0.0,0.0,0,1867,0,0,0,0,0,0,0,0.0,706,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,58,0,0,0,0,0,15,0,0,0,Man City,Arsenal,Brighton,Everton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,1450,0,0,0,0,0,0,0,0.0,706,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,774,0,0,0,0,0,388,0,0,0,Southampton,West Ham,Leicester,Burnley,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4500000,0,0,0.0,0.0,0.0,0,6322,0,0,0,0,0,0,0,0.0,2870,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,589,0,0,0,0,0,255,0,0,0,Chelsea,Tottenham,Man Utd,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,2,4,2.0,4.44444444444444e-07,8.888888888888891e-07,0,4661,0,4,0,0,0,0,0,0.9,2612,0,0,4,0,0.4,0,2.0,0,0,0,0,0,0.5,2414,0,0,0,0,180,1419,0,0,17,Watford,West Brom,Bournemouth,Newcastle,Arsenal,1.6,1.1,2.1,2.3,1.0,2.7,1.8,1.3,2.5,3.0,1.0,2.0,1.8,1.1,2.0,1.1,1.0,2.1,2.3,2.1,1.1,1.5,1.2,2.0,1.0,1.4,2.0,1.7,1.9,2.0,1.1,2.0,1.0,2.4,1.0,1.0,2.6
Jack,Stephens,DEF,SOU,5000000,1,7,3.5,7e-07,1.4e-06,0,7059,0,2,0,0,0,0,0,1.4,4960,0,0,7,0,0.7,0,3.5,0,0,1,0,0,0.9,5610,0,0,0,0,180,1374,0,0,43,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,2.9,3.2,4.5,2.6,2.4,4.8,4.6,4.5,2.7,2.2,3.6,4.6,3.9,4.3,3.8,4.1,3.2,5.2,2.3,4.8,4.7,4.0,4.8,4.3,4.4,4.7,5.2,4.5,5.0,2.5,1.9,3.5,1.8,4.2,1.8,3.1,6.9
Raheem,Sterling,MID,MCI,7900000,6,6,1.0,1.26582278481013e-07,7.59493670886076e-07,0,113581,1,0,0,0,0,1,0,0.8,31736,-1,0,6,1,0.4,0,3.0,0,0,0,0,0,3.8,20448,0,0,0,0,57,16322,0,0,17,Bournemouth,Liverpool,Watford,Crystal Palace,Chelsea,0.9,0.5,0.7,0.5,0.9,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.5,1.0,0.9,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.9,0.5,0.8,0.5,0.5,8.4
,Steve Cook,DEF,BOU,5000000,0,2,1.0,2e-07,4e-07,0,7865,1,3,0,0,0,0,0,0.4,5013,0,0,2,0,0.2,0,1.0,0,0,0,0,0,0.7,786,0,0,0,0,180,153,0,0,21,Man City,Arsenal,Brighton,Everton,Leicester,0.5,0.5,0.9,0.5,0.5,1.5,0.5,0.5,0.7,0.5,0.9,0.5,0.5,1.1,0.5,0.6,0.8,0.5,0.5,0.9,0.6,0.5,0.6,1.5,0.5,0.7,0.5,0.9,0.7,0.8,1.1,0.5,0.5,0.5,0.5,0.8,8.0
John,Stones,DEF,MCI,5500000,2,8,4.0,7.27272727272727e-07,1.45454545454545e-06,0,28610,0,1,0,0,0,0,0,1.5,18857,0,0,8,0,0.7,0,4.0,0,0,1,0,0,6.0,45940,0,0,0,0,154,19780,0,0,31,Bournemouth,Liverpool,Watford,Crystal Palace,Chelsea,5.6,3.8,6.0,4.0,5.9,6.0,2.0,6.0,3.7,2.7,4.6,2.6,2.5,3.8,6.0,3.0,3.6,6.0,6.0,2.5,3.8,4.0,4.0,6.0,3.1,3.3,2.8,4.0,4.0,2.8,2.0,6.0,2.8,4.2,2.5,4.4,2.7
Daniel,Sturridge,FWD,LIV,8000000,2,2,2.0,2.5e-07,2.5e-07,0,9298,0,0,0,0,0,0,0,0.3,2400,0,0,2,0,0.1,0,1.0,0,0,1,0,0,0.6,2019,0,0,0,0,60,1519,0,0,9,Arsenal,Man City,Burnley,Leicester,Newcastle,3.0,1.2,1.8,1.0,1.5,1.2,1.6,1.2,1.9,1.7,1.5,1.0,2.0,2.2,1.3,1.4,1.0,1.4,2.5,2.0,1.2,1.4,1.0,1.2,1.0,3.0,2.6,1.0,1.2,1.1,1.0,2.5,1.0,3.0,1.0,3.0,3.3
Isaac,Success,MID,WAT,5400000,0,0,0.0,0.0,0.0,0,1033,0,0,0,0,0,0,0,0.0,465,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,142,0,0,0,0,0,73,-1,0,0,Brighton,Southampton,Man City,Swansea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4500000,2,4,2.0,4.44444444444444e-07,8.888888888888891e-07,0,7121,0,3,0,0,0,0,0,0.9,3763,0,0,4,0,0.4,0,2.0,0,0,0,0,0,0.9,3977,0,0,0,0,180,1896,0,0,25,Man City,Arsenal,Brighton,Everton,Leicester,1.0,1.0,1.6,1.7,2.0,2.0,1.0,1.5,2.3,1.1,2.5,1.1,1.3,2.0,1.0,1.8,1.9,2.0,2.7,1.6,2.0,1.8,2.1,3.0,1.1,2.3,1.0,1.0,1.1,1.6,2.0,1.0,1.0,1.2,1.4,2.4,6.3
Markus,Suttner,DEF,BHA,4500000,1,2,1.0,2.22222222222222e-07,4.44444444444444e-07,0,6770,0,4,0,0,0,0,0,0.4,4527,0,0,2,0,0.2,0,1.0,0,0,0,0,0,0.8,1417,0,0,0,0,180,474,0,0,25,Watford,West Brom,Bournemouth,Newcastle,Arsenal,0.8,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.9,1.5,0.5,1.1,0.6,0.5,1.5,0.5,0.5,0.6,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.5,1.1,0.9,0.8,0.5,0.5,2.6
Dusan,Tadic,MID,SOU,6500000,6,9,4.5,6.92307692307692e-07,1.38461538461538e-06,0,31015,1,2,0,0,0,1,0,1.4,18715,0,0,9,0,0.7,0,4.5,0,0,1,0,0,4.5,78843,0,0,0,0,180,52547,0,0,33,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,3.9,3.2,5.8,3.1,3.2,6.2,4.3,5.3,4.3,3.2,6.8,5.9,5.8,6.5,6.4,6.2,4.3,6.1,2.7,6.2,5.1,3.1,5.7,3.8,6.0,6.8,6.8,5.8,6.8,5.6,3.3,5.5,3.2,6.2,4.9,3.9,23.8
Matt,Targett,DEF,SOU,4400000,0,0,0.0,0.0,0.0,0,2380,0,0,0,0,0,0,0,0.0,1067,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,260,0,0,0,0,0,138,-1,0,0,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4500000,2,3,1.5,3.3333333333333304e-07,6.66666666666667e-07,0,684,0,3,0,0,0,0,0,0.7,418,0,0,3,0,0.3,0,1.5,0,0,0,0,0,0.1,774,0,0,0,0,180,245,0,0,34,Tottenham,Crystal Palace,Liverpool,Huddersfield,Everton,2.2,1.3,0.8,0.8,0.8,0.8,1.8,0.8,1.0,0.8,0.8,1.5,0.8,0.8,2.2,2.0,1.0,0.8,1.0,0.8,2.2,0.8,1.7,0.8,2.0,0.8,0.8,0.9,0.8,1.6,1.8,0.8,0.9,1.0,0.8,0.8,7.1
Charlie,Taylor,DEF,BUR,4400000,0,0,0.0,0.0,0.0,0,3555,0,0,0,0,0,0,0,0.0,1835,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.2,310,0,0,0,0,0,129,-1,0,0,Tottenham,Crystal Palace,Liverpool,Huddersfield,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,1085,0,0,0,0,0,0,0,0.0,813,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,3547,0,0,0,0,0,2020,0,0,0,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4500000,2,3,0.5,1.11111111111111e-07,6.66666666666667e-07,0,15207,0,2,0,0,0,0,0,0.7,5723,0,0,3,0,0.3,0,1.5,0,0,0,0,0,1.2,2477,0,0,0,0,102,1886,0,0,10,Swansea,Burnley,Southampton,Man City,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.7,0.2,0.8,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,2.2
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,145,0,0,0,0,0,0,0,0.0,118,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,195,0,0,0,0,0,128,0,0,0,Everton,Leicester,Arsenal,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5900000,2,3,1.5,2.5423728813559297e-07,5.084745762711859e-07,0,36743,0,2,0,0,0,0,0,0.5,16065,-1,1,3,1,0.3,0,1.5,0,0,0,0,0,1.9,4387,0,0,0,0,135,3159,-1,0,15,Swansea,Burnley,Southampton,Man City,Man Utd,0.9,1.6,0.8,1.2,0.8,1.0,1.5,1.3,1.3,1.8,2.2,1.0,0.8,1.3,0.8,0.8,1.7,1.3,0.8,0.8,0.8,0.8,1.1,1.5,1.0,0.8,0.8,1.3,0.8,1.1,1.3,1.0,1.0,1.3,0.8,0.8,4.0
Kieran,Trippier,DEF,TOT,5400000,1,1,1.0,1.85185185185185e-07,1.85185185185185e-07,0,70775,0,2,0,0,0,0,0,0.2,18533,-1,0,1,1,0.1,0,0.5,0,0,0,0,0,2.8,37263,0,0,0,0,90,35938,0,0,14,Burnley,Everton,Swansea,West Ham,Huddersfield,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,1.1,1.5,0.5,1.0,1.1,0.5,0.5,1.1,0.5,0.5,0.5,0.5,0.5,1.4,0.5,0.8,0.5,0.9,0.5,0.5,1.1,0.5,0.9,0.5,2.9
Axel,Tuanzebe,DEF,MUN,4000000,0,0,0.0,0.0,0.0,0,20997,0,0,0,0,0,0,0,0.0,12468,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.2,3583,0,0,0,0,0,1029,0,0,0,Leicester,Stoke,Everton,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,222,0,0,0,0,0,0,0,0.0,118,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,85,0,0,0,0,0,63,0,0,0,West Brom,Man Utd,Newcastle,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
