FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Joel,Ward,DEF,CRY,4700000,0,28,0.96551724137931,2.0542920029347001e-07,5.95744680851064e-06,0,31645,3,23,0,0,0,0,0,6.0,172,-3,0,28,3,0.1,0,0.3,0,0,2,0,1,0.2,10427,1,0,0,0,1304,13,0,0,224,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.0,0.0,0.0,0.5,0.7,0.5,0.5,0.5,0.6,49.9
Stephen,Ward,DEF,BUR,4700000,2,80,4.2,8.936170212765959e-07,1.70212765957447e-05,0,1433704,1,14,0,0,0,1,0,17.0,7237,2,0,80,-2,0.3,0,1.3,9,0,7,0,1,7.1,1564413,0,0,0,1,1650,12400,0,0,348,West Ham,West Brom,Watford,Leicester,Stoke,4.8,0.0,4.1,4.8,4.9,4.8,5.8,4.3,4.6,58.3
James,Ward-Prowse,MID,SOU,5100000,0,73,2.51724137931034,4.93576741041244e-07,1.43137254901961e-05,0,190979,1,18,0,0,0,3,0,14.3,30900,-4,0,73,4,0.3,0,1.3,8,0,2,0,4,3.0,229931,0,0,0,1,1344,2022,0,0,314,Newcastle,West Ham,Arsenal,Chelsea,Leicester,2.1,0.0,1.8,1.6,1.8,1.8,2.2,2.2,1.3,106.0
Ben,Watson,MID,WAT,4300000,0,12,1.5,3.48837209302326e-07,2.7906976744186e-06,0,16567,1,12,0,0,0,0,0,2.8,131,-2,0,12,2,0.0,0,0.0,0,0,0,0,0,0.1,15045,0,0,0,0,455,3,0,0,61,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1
Danny,Welbeck,FWD,ARS,7300000,1,44,2.3,3.1506849315068495e-07,6.02739726027397e-06,0,200775,1,15,0,0,0,3,0,6.0,436,-2,0,44,2,0.2,0,1.3,3,0,3,0,1,0.8,161625,0,0,0,1,810,698,0,0,157,Watford,Stoke,Southampton,Newcastle,West Ham,2.4,0.0,2.6,2.4,1.5,2.5,1.2,2.2,1.4,61.8
Nahki,Wells,FWD,BUR,4900000,0,6,0.206896551724138,4.22237860661506e-08,1.22448979591837e-06,0,5381,0,2,0,0,0,0,0,1.2,124,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0.1,4208,0,0,0,0,32,110,0,0,11,West Ham,West Brom,Watford,Leicester,Stoke,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.0
Ashley,Westwood,MID,BUR,4300000,1,12,0.413793103448276,9.62309542902967e-08,2.7906976744186e-06,0,8587,1,4,0,0,0,0,0,2.8,109,-2,0,12,2,0.2,0,1.0,0,0,0,0,0,0.1,7373,0,0,0,0,305,162,0,0,60,West Ham,West Brom,Watford,Leicester,Stoke,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.4
Glenn,Whelan,MID,STK,4500000,0,0,0.0,0.0,0.0,0,853,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,139,0,0,0,0,0,0,0,0,0,Man City,Everton,Arsenal,Tottenham,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean,Whitehead,MID,HUD,4300000,0,3,0.103448275862069,2.4057738572574197e-08,6.976744186046509e-07,0,7749,0,3,0,0,0,0,0,0.7,76,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.1,5822,0,0,0,0,65,90,0,0,13,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Alfie,Whiteman,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,3554,0,0,0,0,0,0,0,0.0,110,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6166,0,0,0,0,0,106,0,0,0,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor,Wickham,FWD,CRY,5400000,0,0,0.0,0.0,0.0,0,2028,0,0,0,0,0,0,0,0.0,33,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,981,0,0,0,0,0,31,0,0,0,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georginio,Wijnaldum,MID,LIV,6600000,0,59,2.5,3.7878787878787897e-07,8.93939393939394e-06,0,270229,1,19,0,0,0,1,0,8.9,1369,-4,0,59,4,0.2,0,1.0,0,0,10,0,1,2.2,54092,0,0,0,0,1697,16,0,0,277,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0.0,2.1,1.6,1.9,2.3,1.7,2.2,1.4,2.2,78.1
Ashley,Williams,DEF,EVE,5200000,-2,56,2.3,4.4230769230769206e-07,1.0769230769230802e-05,0,282706,3,31,0,0,0,1,0,10.8,12099,-3,0,56,3,0.1,0,0.3,3,0,5,0,0,2.3,140518,0,0,0,1,1830,83,0,1,332,Brighton,Stoke,Man City,Liverpool,Swansea,0.0,0.0,0.0,2.4,1.3,2.0,1.3,2.3,1.7,68.9
Danny,Williams,MID,HUD,4800000,2,27,0.931034482758621,1.9396551724137898e-07,5.625e-06,0,3834,2,22,0,0,0,0,0,5.6,24,-2,0,27,2,0.3,0,1.3,0,0,0,0,0,0.0,1299,0,0,0,0,1094,60,0,0,132,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,26.1
,Willian,MID,CHE,7000000,2,107,3.68965517241379,5.270935960591129e-07,1.52857142857143e-05,0,1481556,0,11,0,0,0,5,0,15.5,12390,0,-1,107,0,0.6,0,4.0,10,0,9,0,7,11.0,1173664,0,0,0,3,1398,101130,1,0,411,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,4.0,0.0,3.5,4.4,3.3,4.7,3.1,3.2,3.4,164.6
Jack,Wilshere,MID,ARS,5200000,1,36,1.24137931034483,2.38726790450928e-07,6.923076923076919e-06,0,108913,5,15,0,0,0,1,0,6.9,3605,-3,1,36,3,0.2,0,1.0,2,0,2,0,2,0.8,142297,0,0,0,0,1001,3137,-1,0,192,Watford,Stoke,Southampton,Newcastle,West Ham,0.7,0.0,0.8,0.7,0.6,0.9,0.6,0.8,0.6,56.7
Callum,Wilson,FWD,BOU,5900000,2,79,4.2,7.118644067796609e-07,1.33898305084746e-05,0,628562,0,20,0,0,0,7,0,13.4,72945,-1,1,79,1,0.3,0,2.0,10,0,5,0,2,7.5,1036037,0,0,0,3,1384,6025,-1,0,251,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,4.6,5.6,4.4,5.3,3.6,5.0,4.9,5.0,4.2,110.3
Kane,Wilson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,19941,0,0,0,0,0,0,0,0.0,44,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,15328,0,0,0,0,0,10,0,0,0,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Wimmer,DEF,STK,4100000,0,19,0.655172413793103,1.59798149705635e-07,4.6341463414634106e-06,0,55199,5,32,0,0,0,0,0,4.6,1081,-4,0,19,4,0.0,0,0.0,1,0,1,0,0,0.3,53873,0,0,0,0,1321,186,0,0,196,Man City,Everton,Arsenal,Tottenham,West Ham,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,36.5
Harry,Winks,MID,TOT,4800000,0,31,1.0689655172413801,2.22701149425287e-07,6.45833333333333e-06,0,29911,0,9,0,0,0,0,0,6.5,147,-2,0,31,2,0.0,0,0.0,0,0,4,0,1,0.1,28202,0,0,0,0,768,30,0,0,167,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.6,33.1
Chris,Wood,FWD,BUR,6200000,5,54,3.4,5.483870967741939e-07,8.709677419354841e-06,0,295918,1,6,0,0,0,5,0,8.7,306,-3,0,54,3,0.3,0,1.7,8,0,7,0,0,0.7,301428,0,0,0,0,1066,2043,0,0,150,West Ham,West Brom,Watford,Leicester,Stoke,3.0,0.0,3.1,3.2,4.1,3.5,4.2,2.5,4.0,73.7
Ben,Woodburn,MID,LIV,4200000,0,0,0.0,0.0,0.0,0,31505,0,0,0,0,0,0,0,0.0,737,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,33725,0,0,0,0,0,237,0,0,0,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freddie,Woodman,GLK,NEW,4000000,0,0,0.0,0.0,0.0,0,9290,0,0,0,0,0,0,0,0.0,154,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,15096,0,0,0,0,0,8,0,0,0,Southampton,Huddersfield,Leicester,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granit,Xhaka,MID,ARS,5200000,4,86,3.0,5.76923076923077e-07,1.65384615384615e-05,0,1051355,6,40,0,0,0,1,0,16.5,7189,-3,0,86,3,0.5,0,2.7,2,0,9,0,6,7.1,934065,0,0,0,1,2525,9683,0,0,462,Watford,Stoke,Southampton,Newcastle,West Ham,3.0,0.0,3.2,3.0,2.1,3.5,1.5,3.1,1.9,150.9
Claudio,Yacob,MID,WBA,4300000,0,19,0.655172413793103,1.52365677626303e-07,4.41860465116279e-06,0,30750,4,13,0,0,0,0,0,4.4,293,-2,0,19,2,0.1,0,0.3,0,0,3,0,0,0.3,23139,0,0,0,0,717,105,0,0,97,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.7
,Yaya Toure,MID,MCI,6000000,0,8,0.27586206896551696,4.5977011494252905e-08,1.33333333333333e-06,0,79812,1,1,0,0,0,0,0,1.3,135,-5,0,8,5,0.1,0,0.3,0,0,0,0,1,0.8,11313,0,0,0,0,97,113,0,0,46,Stoke,Everton,Man Utd,Tottenham,Swansea,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.4
DeAndre,Yedlin,DEF,NEW,4400000,1,54,2.2,5e-07,1.2272727272727302e-05,0,57165,4,32,0,0,0,0,0,12.3,1161,-1,0,54,1,0.5,0,2.3,2,0,4,0,1,0.8,80400,1,0,0,1,2099,2910,0,0,331,Southampton,Huddersfield,Leicester,Arsenal,Everton,2.0,0.0,2.2,1.4,2.5,1.1,2.1,1.8,2.1,63.7
Maya,Yoshida,DEF,SOU,4600000,0,66,3.7,8.043478260869571e-07,1.43478260869565e-05,0,473870,1,24,0,0,0,2,0,14.3,6822,-4,0,66,4,0.0,0,0.0,6,0,5,0,1,1.7,468313,0,0,0,0,1534,29,0,0,335,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0.0,0.0,4.2,3.7,4.3,3.4,3.6,2.9,3.5,73.0
Ashley,Young,MID,MUN,4900000,1,80,3.6,7.3469387755102e-07,1.63265306122449e-05,0,520421,6,20,0,0,0,2,0,16.3,8711,-1,0,80,1,0.3,0,1.7,10,0,8,0,5,1.9,594226,0,0,0,1,1860,3772,0,0,385,Liverpool,Swansea,Man City,West Brom,Bournemouth,3.2,0.0,4.2,1.8,4.6,3.0,4.4,2.3,3.9,106.8
Pablo,Zabaleta,DEF,WHU,4900000,0,65,2.3,4.6938775510204106e-07,1.3265306122449e-05,0,211157,8,48,0,0,0,0,0,13.3,3917,-1,0,65,1,0.3,0,1.7,6,0,7,0,0,2.0,136451,0,0,0,0,2479,1279,0,0,441,Burnley,Southampton,Chelsea,Stoke,Arsenal,2.4,0.0,2.3,1.6,2.6,1.5,1.9,1.3,2.0,77.8
Wilfried,Zaha,MID,CRY,6800000,0,72,3.6,5.294117647058821e-07,1.0588235294117599e-05,0,1439277,3,24,0,0,0,4,0,10.6,4413,-2,0,72,2,0.0,0,0.0,0,0,6,0,3,3.5,509703,0,0,0,0,1786,188,0,0,208,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.0,0.0,0.0,3.3,3.9,2.8,3.9,2.9,4.4,162.5
,Zanka,DEF,HUD,4500000,1,73,2.5,5.55555555555556e-07,1.62222222222222e-05,0,564620,4,50,0,0,0,0,0,16.2,5909,0,0,73,0,0.4,0,1.7,4,0,7,0,2,6.6,728950,0,0,0,2,2610,25042,0,0,466,Swansea,Crystal Palace,Newcastle,Brighton,Watford,2.5,3.7,1.5,1.8,2.9,1.7,2.4,1.4,3.2,79.5
Davide,Zappacosta,DEF,CHE,5900000,0,52,1.7931034482758603,3.03915838690824e-07,8.813559322033901e-06,0,48520,0,11,0,0,0,1,0,8.8,563,-1,0,52,1,0.3,0,2.0,1,0,5,0,1,0.2,53371,0,0,0,0,877,246,0,0,206,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,2.3,0.0,1.5,1.9,1.3,1.7,1.0,1.5,0.9,64.2
Mauro,Zarate,FWD,WAT,5400000,0,0,0.0,0.0,0.0,0,2227,0,0,0,0,0,0,0,0.0,7,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1758,0,0,0,0,0,1,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin,Zeegelaar,DEF,WAT,4200000,0,28,0.96551724137931,2.2988505747126398e-07,6.66666666666667e-06,0,93471,4,18,0,0,0,0,0,6.7,2164,-3,0,28,3,0.1,0,0.3,5,0,2,0,2,0.4,111044,0,0,0,1,993,245,0,1,186,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.5,0.5,0.5,0.6,0.5,0.9,0.5,0.5,0.5,35.2
Oleksandr,Zinchenko,MID,MCI,5000000,2,11,0.37931034482758597,7.58620689655172e-08,2.2e-06,0,1105,1,2,0,0,0,0,0,2.2,86,0,0,11,0,0.3,0,1.7,0,0,2,0,0,0.0,1737,0,0,0,0,365,327,0,0,78,Stoke,Everton,Man Utd,Tottenham,Swansea,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,20.1
Kurt,Zouma,DEF,STK,5400000,7,72,2.8,5.185185185185179e-07,1.3333333333333301e-05,0,149569,1,41,0,0,0,1,0,13.3,1104,-1,0,72,1,0.7,0,3.7,5,0,6,0,0,2.0,83236,0,0,0,0,2315,1833,0,0,459,Man City,Everton,Arsenal,Tottenham,West Ham,2.4,2.6,2.2,2.9,2.6,3.1,2.3,4.0,2.1,97.2
