FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Steve,Sidwell,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,11686,0,0,0,0,0,0,0,0.0,2442,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,669,0,0,0,0,0,39,0,0,0,Bournemouth,Newcastle,Arsenal,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,EVE,8400000,2,5,1.7,2.02380952380952e-07,5.95238095238095e-07,0,164039,0,6,0,0,0,0,0,0.6,29895,-1,0,5,1,0.2,0,1.7,0,0,0,0,0,4.5,57810,0,0,0,0,209,5071,0,0,26,Man Utd,Bournemouth,Burnley,Brighton,Arsenal,0.8,2.1,1.3,0.8,2.6,0.8,0.8,1.3,1.0,2.6,1.4,0.8,1.1,1.1,1.3,0.8,1.4,0.9,1.2,1.1,1.8,0.8,1.7,1.1,1.0,1.2,0.8,1.0,2.2,2.3,1.5,0.8,1.1,0.8,14.4
Danny,Simpson,DEF,LEI,4500000,1,8,2.0,4.44444444444444e-07,1.77777777777778e-06,0,67391,0,8,0,0,0,0,0,1.8,14173,0,0,8,0,0.6,0,2.7,0,0,1,0,0,4.7,46111,0,0,0,0,360,12361,0,0,62,Huddersfield,Liverpool,Bournemouth,West Brom,Swansea,1.0,2.8,1.1,2.4,2.2,1.9,1.0,1.3,1.0,1.8,1.5,1.0,1.2,3.0,1.6,2.0,1.0,2.3,1.0,1.9,1.0,1.2,1.0,2.6,2.3,1.3,2.8,1.2,1.8,1.0,1.8,2.1,3.0,2.2,8.3
Joshua,Sims,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,1272,0,0,0,0,0,0,0,0.0,401,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1266,0,0,0,0,0,991,-1,0,0,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome,Sinclair,FWD,WAT,5000000,0,0,0.0,0.0,0.0,0,3938,0,0,0,0,0,0,0,0.0,624,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2118,0,0,0,0,0,393,0,0,0,Man City,Swansea,West Brom,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,5400000,3,6,0.5,9.259259259259259e-08,1.11111111111111e-06,0,9063,0,2,0,0,0,0,0,1.1,1960,-1,0,6,1,0.3,0,1.7,0,0,1,0,0,0.3,3185,0,0,0,0,164,535,0,0,14,Swansea,West Ham,Huddersfield,Bournemouth,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.6,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.6
Jiri,Skalak,MID,BHA,4900000,0,0,0.0,0.0,0.0,0,857,0,0,0,0,0,0,0,0.0,121,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,128,0,0,0,0,0,21,0,0,0,Bournemouth,Newcastle,Arsenal,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6800000,1,3,0.25,3.67647058823529e-08,4.41176470588235e-07,0,11309,0,2,0,0,0,0,0,0.4,1287,-2,0,3,2,0.1,0,1.0,0,0,0,0,0,0.3,2539,0,0,0,0,73,874,0,0,4,Huddersfield,Liverpool,Bournemouth,West Brom,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.1,7.9
Chris,Smalling,DEF,MUN,5300000,0,0,0.0,0.0,0.0,0,41813,0,0,0,0,0,0,0,0.0,3447,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.0,3888,0,0,0,0,0,410,0,0,0,Everton,Southampton,Crystal Palace,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy,Smith,DEF,HUD,5000000,1,15,3.8,7.6e-07,3e-06,0,10186,1,2,0,0,0,0,0,3.0,2698,0,0,15,0,1.0,0,5.0,2,0,2,0,0,0.5,7335,0,0,0,0,326,1393,0,0,54,Leicester,Burnley,Tottenham,Swansea,Man Utd,4.7,3.1,4.3,5.7,4.0,1.9,5.5,3.7,3.4,1.9,2.6,5.4,4.2,5.4,3.9,5.7,3.9,2.0,5.7,2.9,5.7,2.2,5.2,4.1,5.7,3.2,5.4,3.4,4.0,4.4,3.2,4.4,2.7,5.7,12.3
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,201824,0,0,0,0,0,0,0,0.0,15841,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.1,1793,0,0,0,0,0,3,0,0,0,West Brom,Tottenham,Swansea,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4900000,0,5,0.4166666666666671,8.50340136054422e-08,1.0204081632653099e-06,0,19386,0,0,0,0,0,0,0,1.0,4715,-1,0,5,1,0.3,0,1.7,0,0,0,0,1,0.6,5611,0,0,0,0,40,806,0,0,18,Newcastle,Chelsea,Southampton,Man City,Bournemouth,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.4
Dominic,Solanke,FWD,LIV,4800000,1,2,0.166666666666667,3.47222222222222e-08,4.1666666666666704e-07,0,91191,0,2,0,0,0,0,0,0.4,10980,-2,1,2,2,0.1,0,0.7,0,0,0,0,0,1.9,14122,0,0,0,0,42,4228,-1,0,6,Burnley,Leicester,Newcastle,Man Utd,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
Heung-Min,Son,MID,TOT,8000000,1,6,0.5,6.25e-08,7.5e-07,0,29089,0,1,0,0,0,0,0,0.8,6268,0,0,6,0,0.2,0,1.7,0,0,1,0,0,1.1,28418,0,0,0,0,128,11511,0,0,24,Swansea,West Ham,Huddersfield,Bournemouth,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.6,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.4
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,325,0,0,0,0,0,0,0,0.0,38,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,91,0,0,0,0,0,23,0,0,0,Southampton,Man City,Man Utd,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,16203,0,0,0,0,0,0,0,0.0,3389,0,0,0,0,0.0,0,0.0,0,0,0,0,0,2.1,7960,0,0,0,0,0,2051,0,0,0,Southampton,Man City,Man Utd,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,5900000,0,0,0.0,0.0,0.0,0,2560,0,0,0,0,0,0,0,0.0,247,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,117,0,0,0,0,0,31,0,0,0,Brighton,Everton,Leicester,Tottenham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,2589,0,0,0,0,0,0,0,0.0,455,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1318,0,0,0,0,0,231,0,0,0,Leicester,Burnley,Tottenham,Swansea,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4400000,0,0,0.0,0.0,0.0,0,9833,0,0,0,0,0,0,0,0.0,1355,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.5,996,0,0,0,0,0,160,0,0,0,Man Utd,Bournemouth,Burnley,Brighton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,2,9,2.3,5.11111111111111e-07,2e-06,0,11086,0,5,0,0,0,0,0,2.0,3180,0,0,9,0,0.5,0,2.3,0,0,1,0,0,0.6,12936,0,0,0,0,360,6009,0,0,42,Bournemouth,Newcastle,Arsenal,Everton,West Ham,2.4,2.2,1.2,3.0,1.2,1.7,3.4,2.5,1.2,2.5,3.1,1.3,2.2,1.9,1.2,1.6,1.9,3.0,1.2,1.9,1.8,3.4,1.2,1.7,3.4,2.2,1.4,2.7,2.1,2.2,1.2,1.8,1.5,1.2,7.7
Jack,Stephens,DEF,SOU,5000000,1,15,3.8,7.6e-07,3e-06,0,21896,0,4,0,0,0,0,0,3.0,7261,0,0,15,0,0.6,0,3.0,1,0,2,0,0,0.8,12173,0,0,0,0,360,1752,0,0,85,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,5.3,3.3,3.6,3.7,4.9,4.8,3.2,2.6,3.8,3.5,4.4,5.5,4.0,3.9,4.5,5.7,2.9,4.8,5.7,3.7,4.8,4.9,5.6,3.9,5.2,4.2,5.7,3.2,2.2,3.6,2.7,4.6,3.3,2.7,15.1
Raheem,Sterling,MID,MCI,7800000,0,10,3.3,4.23076923076923e-07,1.28205128205128e-06,0,197158,1,1,0,0,0,2,0,1.3,10623,-2,0,10,2,0.4,0,3.3,0,0,0,0,0,2.3,36421,0,0,0,0,147,12480,0,1,29,Watford,Crystal Palace,Chelsea,Stoke,Burnley,3.7,3.8,3.2,3.8,3.0,2.6,4.9,2.8,2.7,2.7,4.9,1.9,4.9,1.7,4.5,3.7,4.1,1.8,1.9,3.5,2.7,3.4,4.1,2.5,3.0,2.3,3.0,4.0,2.3,4.0,2.7,2.4,3.2,3.5,17.9
,Steve Cook,DEF,BOU,4900000,1,3,0.8,1.63265306122449e-07,6.12244897959184e-07,0,13162,2,8,0,0,0,0,0,0.6,1824,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.5,1364,0,0,0,0,360,318,0,0,40,Brighton,Everton,Leicester,Tottenham,Stoke,0.5,0.4,0.4,0.7,0.4,0.4,0.4,0.5,0.7,0.4,0.4,0.8,0.4,0.7,0.4,1.1,0.4,0.4,0.7,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.6,1.0,0.4,0.4,0.4,0.4,0.4,13.7
John,Stones,DEF,MCI,5500000,6,15,3.8,6.90909090909091e-07,2.7272727272727298e-06,0,87100,0,1,0,0,0,0,0,2.7,11694,0,0,15,0,0.5,0,3.0,0,0,2,0,0,5.5,82085,0,0,0,0,245,32442,0,0,61,Watford,Crystal Palace,Chelsea,Stoke,Burnley,5.7,4.9,3.9,5.2,3.3,4.8,5.6,2.6,4.0,3.8,5.7,2.8,5.7,3.8,4.7,4.1,5.2,3.9,2.5,3.8,5.0,3.8,4.1,2.1,3.7,3.6,4.9,3.2,3.4,5.7,2.6,3.1,4.6,4.6,7.1
Daniel,Sturridge,FWD,LIV,8000000,0,7,3.5,4.375e-07,8.75e-07,0,14754,0,0,0,0,0,1,0,0.9,2975,0,0,7,0,0.3,0,2.3,0,0,1,0,0,0.6,6833,0,0,0,0,76,1811,0,0,38,Burnley,Leicester,Newcastle,Man Utd,Tottenham,4.5,1.8,1.8,4.2,2.0,4.2,1.8,3.9,3.9,1.8,1.8,5.1,4.4,2.1,1.8,3.0,5.2,1.8,3.8,3.0,1.8,3.0,1.8,5.2,3.8,1.8,2.9,2.1,1.8,5.2,1.8,5.2,1.8,5.1,11.1
Isaac,Success,MID,WAT,5400000,0,0,0.0,0.0,0.0,0,1539,0,0,0,0,0,0,0,0.0,205,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,221,0,0,0,0,0,28,0,0,0,Man City,Swansea,West Brom,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4500000,0,6,2.0,4.44444444444444e-07,1.33333333333333e-06,0,13435,0,5,0,0,0,0,0,1.3,2576,0,0,6,0,0.3,0,1.3,0,0,0,0,0,0.9,8312,0,0,0,0,270,1553,0,0,36,Brighton,Everton,Leicester,Tottenham,Stoke,1.5,1.7,2.3,1.7,1.0,1.6,1.5,1.7,2.9,1.6,1.4,1.7,1.0,2.6,1.1,3.0,2.5,1.0,3.0,1.0,1.2,2.1,1.0,1.8,1.0,1.0,1.4,1.5,2.1,1.0,1.2,1.4,1.4,1.4,9.1
Markus,Suttner,DEF,BHA,4500000,2,11,2.8,6.22222222222222e-07,2.44444444444444e-06,0,15280,0,5,0,0,0,0,0,2.4,3734,0,0,11,0,0.7,0,3.3,1,0,1,0,0,0.6,5053,0,0,0,0,360,1359,0,0,62,Bournemouth,Newcastle,Arsenal,Everton,West Ham,2.5,2.7,1.4,2.7,1.6,2.6,4.1,3.7,1.4,3.9,4.1,2.2,4.1,2.3,2.7,2.1,2.3,3.3,2.8,2.6,2.7,4.2,1.9,1.8,4.0,1.7,1.8,2.9,3.3,3.6,2.6,2.1,2.4,1.4,7.8
Dusan,Tadic,MID,SOU,6500000,1,13,3.3,5.076923076923079e-07,2e-06,0,93021,1,3,0,0,0,1,0,2.0,35095,0,0,13,0,0.5,0,3.3,0,0,2,0,0,4.2,129069,0,0,0,0,298,7149,0,0,51,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,4.2,2.3,2.4,3.4,2.6,2.9,2.9,2.0,4.5,3.0,4.4,4.9,4.0,3.3,3.1,4.1,1.9,3.7,3.8,1.6,2.9,2.7,4.6,3.5,3.7,3.8,4.9,2.4,2.6,2.9,2.9,4.5,4.1,2.3,27.2
Matt,Targett,DEF,SOU,4400000,0,0,0.0,0.0,0.0,0,3632,0,0,0,0,0,0,0,0.0,476,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,463,0,0,0,0,0,55,0,0,0,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4500000,6,11,2.8,6.22222222222222e-07,2.44444444444444e-06,0,1586,0,4,0,0,0,0,0,2.4,495,0,0,11,0,0.7,0,3.3,0,0,1,0,0,0.1,2910,0,0,0,0,360,1514,0,0,74,Liverpool,Huddersfield,Everton,West Ham,Man City,1.5,3.0,1.9,4.2,2.1,2.4,2.9,1.6,3.8,2.7,1.5,2.5,3.5,3.0,2.4,1.7,2.5,3.9,3.8,2.2,2.6,1.7,4.2,2.4,2.5,1.8,2.3,3.1,4.1,2.7,2.2,3.2,1.4,3.1,17.9
Charlie,Taylor,DEF,BUR,4400000,0,0,0.0,0.0,0.0,0,5821,0,0,0,0,0,0,0,0.0,876,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,616,0,0,0,0,0,84,0,0,0,Liverpool,Huddersfield,Everton,West Ham,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,2617,0,0,0,0,0,0,0,0.0,622,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,5631,0,0,0,0,0,1035,0,0,0,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4400000,0,4,0.33333333333333304,7.575757575757571e-08,9.09090909090909e-07,0,34804,0,2,0,0,0,0,0,0.9,6296,-1,0,4,1,0.2,0,1.0,0,0,0,0,0,0.8,3091,0,0,0,0,142,253,0,0,16,Southampton,Man City,Man Utd,Chelsea,Newcastle,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,390,0,0,0,0,0,0,0,0.0,107,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,271,0,0,0,0,0,5,0,0,0,Arsenal,Stoke,Man City,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5800000,2,7,1.8,3.10344827586207e-07,1.20689655172414e-06,0,60340,0,5,0,0,0,0,0,1.2,8676,-2,1,7,2,0.3,0,2.0,0,0,0,0,0,1.5,8863,0,0,0,0,315,3065,-1,0,48,Southampton,Man City,Man Utd,Chelsea,Newcastle,1.1,1.0,0.9,1.2,1.4,2.7,1.6,2.1,1.6,1.0,0.9,2.1,0.9,1.0,2.7,2.6,0.9,1.3,1.2,0.9,0.9,1.4,1.6,0.9,0.9,1.2,0.9,2.1,1.8,1.2,1.4,1.8,0.9,1.1,22.6
Kieran,Trippier,DEF,TOT,5400000,10,13,4.3,7.96296296296296e-07,2.40740740740741e-06,0,105480,0,3,0,0,0,0,0,2.4,10429,-1,0,13,1,0.8,0,4.3,1,0,1,0,1,2.8,76511,0,0,0,0,270,28419,0,0,72,Swansea,West Ham,Huddersfield,Bournemouth,Liverpool,2.2,4.5,5.5,3.9,5.2,4.2,3.9,3.3,4.2,4.0,6.4,4.6,4.1,4.9,5.3,2.9,6.4,6.4,3.0,6.2,2.6,3.9,5.0,6.4,3.8,5.9,2.9,5.4,5.1,2.2,6.3,3.0,6.3,3.3,11.4
Axel,Tuanzebe,DEF,MUN,3900000,0,0,0.0,0.0,0.0,0,40692,0,0,0,0,0,0,0,0.0,8249,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.6,30807,0,0,0,0,0,15409,0,0,0,Everton,Southampton,Crystal Palace,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,403,0,0,0,0,0,0,0,0.0,71,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,167,0,0,0,0,0,36,0,0,0,Newcastle,Chelsea,Southampton,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,4900000,0,0,0.0,0.0,0.0,0,6443,0,0,0,0,0,0,0,0.0,1048,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,2876,0,0,0,0,0,722,0,0,0,Huddersfield,Liverpool,Bournemouth,West Brom,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6500000,1,21,5.3,8.153846153846151e-07,3.23076923076923e-06,0,115775,1,2,0,0,0,0,0,3.2,30074,0,0,21,0,0.8,0,5.3,3,0,3,0,0,9.4,99559,0,0,0,0,360,11212,0,0,97,Everton,Southampton,Crystal Palace,Liverpool,Huddersfield,7.0,6.3,7.6,3.4,5.5,6.5,5.3,6.9,7.9,8.0,2.9,5.6,8.0,6.1,3.6,6.3,6.9,4.4,8.0,5.2,8.0,7.9,5.6,6.8,6.4,8.0,4.2,5.3,4.7,7.9,6.0,8.0,6.1,6.6,20.3
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,1446,0,0,0,0,0,0,0,0.0,121,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,285,0,0,0,0,0,40,0,0,0,West Brom,Tottenham,Swansea,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5400000,0,3,1.0,1.85185185185185e-07,5.55555555555556e-07,0,91901,1,5,0,0,0,0,0,0.6,20214,-1,0,3,1,0.1,0,0.7,0,0,0,0,0,2.1,11460,0,0,0,0,218,359,0,0,32,Southampton,Man City,Man Utd,Chelsea,Newcastle,0.5,0.5,0.5,0.5,0.5,1.4,1.0,0.5,0.8,0.6,0.6,0.6,0.5,0.5,1.0,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.7,0.9,0.5,0.5,0.7,14.8
Mike,van der Hoorn,DEF,SWA,4500000,0,7,0.583333333333333,1.2962962962962998e-07,1.55555555555556e-06,0,1923,0,0,0,0,0,0,0,1.6,389,0,0,7,0,0.5,0,2.3,1,0,1,0,0,0.1,966,0,0,0,0,69,137,0,0,29,Tottenham,Watford,West Ham,Huddersfield,Leicester,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.8
Virgil,van Dijk,DEF,SOU,5400000,0,0,0.0,0.0,0.0,0,50792,0,0,0,0,0,0,0,0.0,7016,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.3,6774,0,0,0,0,0,676,0,0,0,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
