FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Lys,Mousset,FWD,BOU,4900000,1,4,0.222222222222222,4.53514739229025e-08,8.16326530612245e-07,0,4062,0,2,0,0,0,0,0,0.8,610,-1,0,4,1,0.1,0,0.7,0,0,0,0,0,0.1,2603,0,0,0,0,39,666,0,0,7,Leicester,Tottenham,Stoke,Chelsea,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.8
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4015,0,0,0,0,0,0,0,0.0,136,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,52,0,0,0,0,0,4,0,0,0,Southampton,Man City,Bournemouth,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,11036,0,0,0,0,0,0,0,0.0,1037,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,2519,0,0,0,0,0,592,0,0,0,Liverpool,Southampton,Crystal Palace,Burnley,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5200000,0,3,0.166666666666667,3.2051282051282105e-08,5.76923076923077e-07,0,7645,0,0,0,0,0,0,0,0.6,629,-3,0,3,3,0.1,0,0.3,0,0,0,0,0,0.1,679,0,0,0,0,70,49,0,0,8,Liverpool,Southampton,Crystal Palace,Burnley,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Jamie,Murphy,MID,BHA,4900000,1,6,0.33333333333333304,6.80272108843537e-08,1.22448979591837e-06,0,2356,0,4,0,0,0,0,0,1.2,252,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0.1,740,0,0,0,0,166,100,0,0,25,Arsenal,Everton,West Ham,Southampton,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.1
Glenn,Murray,FWD,BHA,5700000,0,4,1.0,1.75438596491228e-07,7.01754385964912e-07,0,22189,1,4,0,0,0,0,0,0.7,1299,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,0.2,1159,0,0,0,0,115,164,0,0,3,Arsenal,Everton,West Ham,Southampton,Swansea,0.0,0.9,0.5,0.5,0.5,0.8,0.5,0.9,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.9,0.5,0.5,0.9,0.5,0.5,0.8,0.5,0.6,0.5,0.5,0.5,0.5,2.7
Ahmed,Musa,MID,LEI,6300000,0,0,0.0,0.0,0.0,0,19760,0,0,0,0,0,0,0,0.0,1545,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,2082,0,0,0,0,0,273,0,0,0,Bournemouth,West Brom,Swansea,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,1,0.0555555555555556,1.1574074074074099e-08,2.0833333333333302e-07,0,2670,0,0,0,0,0,0,0,0.2,249,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.1,787,0,0,0,0,1,148,0,0,3,Man City,Crystal Palace,Watford,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shkodran,Mustafi,DEF,ARS,5400000,6,20,1.11111111111111,2.0576131687242802e-07,3.7037037037037004e-06,0,47817,0,1,0,0,0,0,0,3.7,5338,-1,0,20,1,1.1,0,6.0,0,0,3,0,0,1.9,38251,0,0,0,0,360,17163,0,0,97,Brighton,Watford,Everton,Swansea,Man City,1.2,0.6,0.6,0.6,0.6,0.7,0.6,1.0,0.6,0.6,0.6,1.0,1.0,0.7,0.6,0.6,0.6,1.6,0.6,0.9,0.6,0.6,0.6,0.7,0.6,1.1,0.7,0.6,1.2,0.6,0.8,0.6,17.0
Boaz,Myhill,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,40566,0,0,0,0,0,0,0,0.0,4354,0,0,0,0,0.0,0,0.0,0,0,0,0,0,3.7,24988,0,0,0,0,0,6480,0,0,0,Watford,Leicester,Southampton,Man City,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,4800000,0,2,0.111111111111111,2.31481481481481e-08,4.1666666666666704e-07,0,2193,0,3,0,0,0,0,0,0.4,212,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.0,555,0,0,0,0,27,81,0,0,5,West Ham,Huddersfield,Leicester,Arsenal,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.5
Kyle,Naughton,DEF,SWA,4600000,1,27,4.5,9.78260869565217e-07,5.8695652173913e-06,0,92627,1,7,0,0,0,0,0,5.9,18535,1,0,27,-1,0.6,0,2.7,4,0,3,0,1,5.9,277766,0,0,0,1,537,14638,0,0,123,West Ham,Huddersfield,Leicester,Arsenal,Brighton,5.5,4.0,3.0,3.8,4.8,6.1,3.8,6.0,6.3,4.9,2.2,4.8,4.2,4.9,6.8,3.0,5.8,4.3,4.8,4.5,3.2,6.1,5.0,6.0,3.2,4.6,6.4,3.8,4.7,2.7,5.6,4.6,19.9
Wilfred,Ndidi,MID,LEI,5000000,1,11,1.8,3.6e-07,2.2e-06,0,15423,2,12,0,0,0,0,0,2.2,2214,0,0,11,0,0.3,0,1.3,0,0,1,0,0,0.4,9364,0,0,0,0,540,1533,0,0,60,Bournemouth,West Brom,Swansea,Everton,Stoke,1.1,1.5,2.0,2.3,0.9,0.9,0.9,0.9,1.3,0.9,1.4,1.8,1.0,1.4,0.9,1.4,1.0,0.9,1.1,1.4,0.9,1.5,2.0,0.9,2.5,0.9,1.7,1.0,1.0,1.3,2.1,1.1,15.3
Reiss,Nelson,MID,ARS,4900000,0,0,0.0,0.0,0.0,0,1875,0,0,0,0,0,0,0,0.0,185,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,765,0,0,0,0,0,117,0,0,0,Brighton,Watford,Everton,Swansea,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oumar,Niasse,FWD,EVE,5000000,11,11,0.6111111111111109,1.2222222222222198e-07,2.2e-06,0,11296,1,0,0,0,0,2,0,2.2,11296,0,0,11,0,2.2,0,11.0,3,0,0,0,0,2.2,116496,0,0,0,0,35,116496,0,0,47,Burnley,Brighton,Arsenal,Leicester,Watford,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,12.2
Georges-Kevin,Nkoudou,MID,TOT,5400000,0,0,0.0,0.0,0.0,0,544,0,0,0,0,0,0,0,0.0,36,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,123,0,0,0,0,0,44,0,0,0,Huddersfield,Bournemouth,Liverpool,Man Utd,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,5500000,2,8,2.0,3.63636363636364e-07,1.45454545454545e-06,0,9189,0,9,0,0,0,0,0,1.5,668,0,0,8,0,0.1,0,0.7,0,0,0,0,0,0.2,3679,0,0,0,0,310,465,0,0,59,Swansea,Burnley,Brighton,Crystal Palace,Liverpool,1.8,1.0,2.0,1.3,2.0,1.3,2.2,1.1,1.0,1.6,3.0,1.0,2.2,1.1,1.0,1.9,1.0,2.5,2.3,1.0,1.1,1.0,2.0,1.7,1.4,1.3,1.0,1.9,1.0,1.2,1.0,2.8,16.2
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1354,0,0,0,0,0,0,0,0.0,56,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,33,0,0,0,0,0,5,0,0,0,Chelsea,Stoke,Burnley,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,12592,0,0,0,0,0,0,0,0.0,1443,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.2,7443,0,0,0,0,0,1691,0,0,0,West Ham,Huddersfield,Leicester,Arsenal,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,339,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,59,0,0,0,0,0,6,0,0,0,Arsenal,Everton,West Ham,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,5000000,0,25,4.2,8.4e-07,5e-06,0,94814,1,6,0,0,0,0,0,5.0,17742,0,0,25,0,0.1,0,0.7,6,0,2,0,1,2.7,168098,0,0,0,0,438,3678,0,0,108,Watford,Leicester,Southampton,Man City,Huddersfield,4.6,2.6,5.9,3.6,4.0,4.4,5.5,5.7,6.0,5.3,2.9,4.4,4.3,5.5,6.3,3.4,6.3,2.8,2.8,4.9,4.0,5.7,6.1,4.8,3.6,5.0,3.8,2.7,5.9,3.8,4.8,5.0,16.3
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,533,0,0,0,0,0,0,0,0.0,150,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,819,0,0,0,0,0,204,0,0,0,Huddersfield,Bournemouth,Liverpool,Man Utd,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro,Obiang,MID,WHU,4500000,0,17,0.944444444444445,2.0987654320987698e-07,3.77777777777778e-06,0,77020,0,5,0,0,0,1,0,3.8,25272,0,0,17,0,1.0,0,4.7,3,0,2,0,0,2.0,128147,0,0,0,1,284,4592,0,0,83,Swansea,Burnley,Brighton,Crystal Palace,Liverpool,0.0,0.5,0.6,0.5,0.6,0.5,0.7,0.5,0.5,0.5,1.1,0.5,0.7,0.5,0.5,0.6,0.5,0.8,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,1.0,13.4
Angelo,Ogbonna,DEF,WHU,4400000,1,2,0.5,1.13636363636364e-07,4.54545454545455e-07,0,23832,1,13,0,0,0,0,0,0.5,2196,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0.9,8205,0,0,0,0,360,2025,0,0,57,Swansea,Burnley,Brighton,Crystal Palace,Liverpool,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,8.0
Stefano,Okaka,FWD,WAT,5400000,0,7,7.0,1.2962962962963e-06,1.2962962962963e-06,0,47682,0,3,0,0,0,1,0,1.3,4074,-1,1,7,1,0.0,0,0.0,1,0,0,0,0,0.5,41041,0,0,0,0,62,690,-1,0,26,West Brom,Arsenal,Chelsea,Stoke,Everton,9.6,9.5,9.6,7.5,9.7,8.8,9.4,5.5,4.5,10.5,10.5,5.9,9.9,7.7,4.2,9.5,4.5,9.9,10.1,4.5,9.5,8.3,7.2,8.0,9.5,7.5,6.4,9.0,6.6,10.5,6.7,8.7,8.4
Shinji,Okazaki,FWD,LEI,5600000,6,20,4.0,7.142857142857141e-07,3.5714285714285697e-06,0,163779,1,5,0,0,0,3,0,3.6,23572,1,-1,20,-1,0.4,0,2.0,1,0,1,0,0,5.1,290240,0,0,0,0,299,74453,1,0,84,Bournemouth,West Brom,Swansea,Everton,Stoke,4.4,5.1,4.7,6.0,4.0,3.7,3.0,3.5,4.6,2.9,4.5,5.7,4.1,4.9,2.9,4.3,3.0,3.5,3.7,3.3,2.9,5.9,6.0,3.0,6.0,3.4,4.8,3.7,3.5,4.8,5.9,4.2,26.9
Martin,Olsson,DEF,SWA,5000000,1,21,3.5,7e-07,4.2000000000000004e-06,0,6483,0,7,0,0,0,0,0,4.2,1223,0,0,21,0,0.6,0,3.0,0,0,3,0,0,0.3,6490,0,0,0,0,540,547,0,0,101,West Ham,Huddersfield,Leicester,Arsenal,Brighton,3.8,2.7,2.0,2.6,3.3,4.3,2.5,4.3,4.5,3.5,1.8,3.3,3.3,3.3,5.2,1.9,4.1,2.9,3.3,3.1,2.1,4.4,3.4,4.3,2.1,3.2,4.7,2.5,3.2,1.8,3.9,3.1,11.2
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,19815,0,1,0,0,0,0,0,0.1,737,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1032,0,0,0,0,9,14,0,0,3,Newcastle,Man Utd,Tottenham,Huddersfield,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4500000,2,13,2.2,4.88888888888889e-07,2.8888888888888903e-06,0,98170,2,5,0,0,0,0,0,2.9,12010,0,0,13,0,0.5,0,2.3,0,0,3,0,0,3.3,41547,0,0,0,0,540,12718,0,0,85,Stoke,Newcastle,West Brom,Brighton,Burnley,1.7,1.4,1.2,1.6,1.1,1.3,2.1,1.5,2.3,2.3,1.5,2.2,1.1,2.3,1.3,1.5,2.6,1.1,1.2,1.7,1.3,2.1,1.1,2.0,3.3,1.8,1.6,1.1,2.0,1.7,2.3,1.1,29.4
David,Ospina,GLK,ARS,4900000,0,0,0.0,0.0,0.0,0,4852,0,0,0,0,0,0,0,0.0,468,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,795,0,0,0,0,0,117,0,0,0,Brighton,Watford,Everton,Swansea,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5700000,6,34,5.7,1e-06,5.96491228070175e-06,0,168200,2,2,0,0,0,1,0,6.1,42949,2,-1,34,-2,1.4,0,7.7,2,0,4,0,0,14.1,551194,0,0,0,1,520,124038,1,0,155,Chelsea,Stoke,Burnley,West Brom,Arsenal,7.2,8.1,6.8,7.2,8.6,5.3,7.2,6.4,8.6,5.4,8.6,6.5,7.6,6.9,7.7,6.3,5.7,7.8,8.2,7.3,6.5,4.4,6.1,7.2,8.3,5.6,6.1,8.6,5.2,6.5,7.8,8.6,24.9
Mesut,Ozil,MID,ARS,9400000,1,9,1.8,1.9148936170212802e-07,9.57446808510638e-07,0,89418,1,8,0,0,0,0,0,1.0,11901,-1,0,9,1,0.1,0,1.3,0,0,1,0,0,1.7,34282,0,0,0,0,367,1135,0,0,63,Brighton,Watford,Everton,Swansea,Man City,0.0,0.9,0.9,1.7,0.9,1.1,0.9,1.7,1.2,0.9,0.9,2.0,1.8,0.9,0.9,1.5,0.9,2.1,1.3,2.5,0.9,1.1,0.9,1.0,0.9,1.7,1.2,0.9,2.3,0.9,1.6,0.9,34.8
Kasey,Palmer,MID,HUD,5300000,0,3,0.166666666666667,3.14465408805031e-08,5.66037735849057e-07,0,3642,2,0,0,0,0,0,0,0.6,337,-2,1,3,2,0.0,0,0.0,0,0,1,0,0,0.0,746,0,0,0,0,123,16,-1,0,3,Tottenham,Swansea,Man Utd,Liverpool,West Brom,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.1
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,3473,0,0,0,0,0,0,0,0.0,370,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,221,0,0,0,0,0,3,0,0,0,West Brom,Arsenal,Chelsea,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,376,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,69,0,0,0,0,0,9,0,0,0,Tottenham,Swansea,Man Utd,Liverpool,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7900000,8,18,1.0,1.26582278481013e-07,2.2784810126582297e-06,0,133818,0,2,0,0,0,1,0,2.3,8994,-1,0,18,1,0.5,0,3.7,0,0,2,0,1,1.5,56355,0,0,0,0,260,13999,0,0,50,Man City,Crystal Palace,Watford,Bournemouth,Man Utd,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.7,0.5,1.1,0.5,0.5,20.4
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,3181,0,0,0,0,0,0,0,0.0,251,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,878,0,0,0,0,0,115,0,0,0,Burnley,Brighton,Arsenal,Leicester,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3464,0,0,0,0,0,0,0,0.0,176,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,183,0,0,0,0,0,4,0,0,0,Crystal Palace,Liverpool,Huddersfield,Tottenham,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,1,3,0.166666666666667,2.8735632183907997e-08,5.17241379310345e-07,0,8154,0,3,0,0,0,0,0,0.5,345,-2,0,3,2,0.1,0,0.7,0,0,0,0,0,0.1,1093,0,0,0,0,90,207,0,0,5,West Brom,Arsenal,Chelsea,Stoke,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.5
Ayoze,Perez,FWD,NEW,5500000,2,15,2.5,4.54545454545455e-07,2.7272727272727298e-06,0,56027,0,5,0,0,0,0,0,2.7,10524,0,0,15,0,0.4,0,2.0,0,0,2,0,1,1.1,41472,0,0,0,0,524,3860,0,0,33,Liverpool,Southampton,Crystal Palace,Burnley,Bournemouth,3.1,2.3,3.2,1.8,3.4,1.2,1.6,1.4,1.4,3.0,3.4,1.2,1.4,1.7,2.9,2.0,1.5,1.4,2.3,2.7,2.0,2.3,1.4,1.6,2.1,2.1,1.8,3.4,1.8,2.5,2.6,1.6,33.1
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,7770,0,0,0,0,0,0,0,0.0,373,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,403,0,0,0,0,0,16,0,0,0,Brighton,Watford,Everton,Swansea,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5900000,1,18,3.0,5.084745762711859e-07,3.0508474576271197e-06,0,106833,0,3,0,0,0,0,0,3.0,16290,-1,1,18,1,0.3,0,2.0,0,0,4,0,1,1.6,61997,0,0,0,0,415,2112,-1,0,51,Watford,Leicester,Southampton,Man City,Huddersfield,2.0,2.2,3.1,2.1,1.9,2.8,2.6,3.6,3.8,4.2,1.5,2.4,1.8,4.5,4.5,1.9,3.3,2.6,1.6,2.3,2.4,3.1,3.1,3.7,2.6,3.0,3.1,1.5,3.4,2.2,2.0,3.0,22.3
Jordan,Pickford,GLK,EVE,5000000,3,18,3.0,6e-07,3.6000000000000003e-06,0,152310,0,11,0,20,0,0,0,3.6,25199,0,0,18,0,0.4,0,2.0,1,0,1,0,0,8.4,70630,0,0,0,0,540,4700,0,0,111,Burnley,Brighton,Arsenal,Leicester,Watford,3.2,2.2,4.2,1.5,3.0,3.3,3.5,4.3,3.8,1.5,1.9,2.4,2.8,2.5,1.8,2.8,3.2,4.4,3.1,1.5,4.4,3.6,2.1,4.2,2.2,2.2,3.9,3.0,3.8,2.1,3.2,1.7,15.3
Jeremy,Pied,DEF,SOU,4300000,0,0,0.0,0.0,0.0,0,3362,0,0,0,0,0,0,0,0.0,288,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1140,0,0,0,0,0,107,0,0,0,Stoke,Newcastle,West Brom,Brighton,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik,Pieters,DEF,STK,5000000,0,11,1.8,3.6e-07,2.2e-06,0,22668,1,10,0,0,0,0,0,2.2,3554,0,0,11,0,0.1,0,0.7,0,0,1,0,0,0.7,6809,0,0,0,0,538,1579,0,0,85,Southampton,Man City,Bournemouth,Watford,Leicester,1.3,0.9,1.6,1.9,1.3,1.1,2.2,1.8,0.9,1.7,1.1,2.1,2.1,1.0,1.0,1.7,0.9,1.7,1.2,0.9,2.0,0.9,1.9,0.9,1.6,0.9,1.3,0.9,1.4,0.9,2.6,1.6,15.6
Paul,Pogba,MID,MUN,8000000,0,31,7.8,9.75e-07,3.875e-06,0,1464404,1,2,0,0,0,2,0,3.8,184545,0,1,31,0,0.2,0,1.7,2,0,3,0,3,11.3,848186,0,0,0,1,360,1019,-1,0,100,Crystal Palace,Liverpool,Huddersfield,Tottenham,Chelsea,0.0,0.0,0.0,0.0,0.0,11.7,11.6,11.7,7.7,8.7,11.7,8.7,8.9,10.8,9.5,8.5,11.4,9.9,10.7,11.4,9.0,10.5,9.8,11.7,8.3,9.4,7.8,11.6,9.0,11.7,8.2,8.5,48.1
