FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Mohamed,Salah,MID,LIV,10600000,7,273,8.8,8.30188679245283e-07,2.5754716981132103e-05,0,2109106,0,27,0,0,0,29,0,25.5,278450,16,1,273,-16,1.2,1,12.7,26,0,12,0,11,58.1,3760139,0,0,0,11,2469,10933,-1,0,803,Everton,Bournemouth,West Brom,Stoke,Chelsea,0.0,12.5,10.3,12.7,10.2,13.1,397.7
Renato,Sanches,MID,SWA,4300000,0,20,0.6451612903225811,1.5003750937734402e-07,4.65116279069767e-06,0,168736,1,10,0,0,0,0,0,4.7,201,-7,0,20,7,0.0,0,0.0,0,0,2,0,0,0.3,170561,0,0,0,0,699,15,0,0,83,West Brom,Everton,Man City,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.3,27.0
Alexis,Sanchez,MID,MUN,11500000,14,129,5.0,4.3478260869565203e-07,1.12173913043478e-05,0,519527,5,28,0,0,0,9,0,11.2,5490,-5,0,129,5,0.7,1,8.0,11,0,9,0,7,2.9,524980,0,0,0,3,2105,11359,0,0,422,Man City,West Brom,Bournemouth,Arsenal,Brighton,3.1,12.0,0.0,7.0,8.5,6.4,282.3
Davinson,Sanchez,DEF,TOT,6000000,2,86,3.4,5.66666666666667e-07,1.43333333333333e-05,0,70616,1,16,0,0,0,0,0,14.3,2609,0,0,86,0,0.3,0,2.0,5,0,11,0,0,1.2,121872,1,0,0,0,2070,2420,0,1,480,Stoke,Man City,Brighton,Watford,West Brom,3.5,6.5,0.0,4.4,6.4,3.5,61.9
,Sandro,FWD,EVE,7000000,0,10,1.3,1.8571428571428602e-07,1.4285714285714301e-06,0,74859,0,7,0,0,0,0,0,1.4,34,-5,0,10,5,0.0,0,0.0,0,0,1,0,0,0.4,7750,0,0,0,0,275,0,0,0,21,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,9.8
Leroy,Sane,MID,MCI,8600000,8,145,4.67741935483871,5.43885971492873e-07,1.6860465116279097e-05,0,2212800,4,16,0,0,0,9,0,16.9,36685,1,0,145,-1,0.6,0,5.5,14,0,10,0,11,12.3,2590258,0,0,0,4,1902,20406,0,0,519,Man Utd,Tottenham,Swansea,West Ham,Huddersfield,4.7,3.8,5.7,4.6,11.8,5.0,223.4
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,3138,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,386,0,0,0,0,0,20,0,0,0,Brighton,Watford,Everton,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel,Schelotto,DEF,BHA,4400000,1,16,0.516129032258065,1.1730205278592401e-07,3.63636363636364e-06,0,2926,3,22,0,0,0,0,0,3.6,242,-1,0,16,1,0.1,0,0.5,0,0,0,0,0,0.1,6709,0,0,0,0,1042,1267,0,0,149,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.3,0.6,0.0,0.3,0.6,0.3,30.9
Christopher,Schindler,DEF,HUD,4700000,1,81,2.6,5.53191489361702e-07,1.72340425531915e-05,0,394338,6,48,0,0,0,0,0,17.2,14696,2,0,81,-2,0.6,0,2.7,13,0,7,0,2,3.8,528158,0,0,0,4,2724,621,0,1,578,Brighton,Watford,Everton,Man City,Chelsea,1.9,3.2,0.0,2.4,3.5,3.3,102.0
Jeffrey,Schlupp,DEF,CRY,4700000,0,45,2.0,4.25531914893617e-07,9.57446808510638e-06,0,37815,3,30,0,0,0,0,0,9.6,433,-3,0,45,3,0.1,0,0.7,0,0,3,0,1,0.2,29136,0,0,0,0,1733,6,0,0,267,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,2.1,1.6,1.5,1.6,1.8,66.4
Kasper,Schmeichel,GLK,LEI,5000000,15,121,3.9,7.8e-07,2.42e-05,0,244313,3,43,0,90,0,0,0,24.2,3593,0,0,121,0,1.7,0,8.5,17,0,8,0,0,5.3,317828,1,0,2,4,2790,37209,0,0,574,Newcastle,Burnley,Southampton,Crystal Palace,West Ham,4.3,8.7,0.0,4.9,11.0,3.8,68.2
Morgan,Schneiderlin,MID,EVE,4700000,2,39,1.6,3.4042553191489397e-07,8.297872340425529e-06,0,58579,3,33,0,0,0,0,0,8.3,133,-3,0,39,3,0.2,0,1.0,0,0,4,0,0,0.5,22003,0,0,0,0,1623,70,0,1,255,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.9,0.8,1.2,0.8,1.1,0.8,40.6
Kyle,Scott,MID,CHE,4300000,0,0,0.0,0.0,0.0,0,6676,0,0,0,0,0,0,0,0.0,58,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,6680,0,0,0,0,0,49,0,0,0,West Ham,Southampton,Burnley,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6300000,2,128,4.3,6.82539682539682e-07,2.03174603174603e-05,0,1185667,4,51,0,0,0,7,0,20.3,77346,3,0,128,-3,0.3,0,2.0,16,0,5,0,6,10.0,1483063,0,0,0,1,2499,9062,0,0,463,Tottenham,West Ham,Burnley,Liverpool,Crystal Palace,4.2,3.9,4.8,2.9,4.7,4.1,220.0
Luke,Shaw,DEF,MUN,4900000,0,32,1.03225806451613,2.1066491112574102e-07,6.53061224489796e-06,0,103837,1,2,0,0,0,0,0,6.5,4012,-1,0,32,1,0.0,0,0.0,1,0,5,0,0,0.6,124036,0,0,0,0,555,113,0,0,144,Man City,West Brom,Bournemouth,Arsenal,Brighton,0.5,1.2,0.0,0.8,1.0,0.8,27.9
Ryan,Shawcross,DEF,STK,4800000,1,53,2.5,5.20833333333333e-07,1.1041666666666698e-05,0,99787,2,33,0,0,0,1,0,11.0,934,-2,0,53,2,0.1,0,0.3,2,0,4,0,1,0.8,53701,1,0,0,0,1831,106,0,0,281,Tottenham,West Ham,Burnley,Liverpool,Crystal Palace,2.5,2.3,2.3,1.9,3.5,1.8,77.2
Jonjo,Shelvey,MID,NEW,5200000,3,49,2.1,4.0384615384615397e-07,9.42307692307692e-06,0,87411,2,23,0,0,0,0,0,9.4,693,-3,0,49,3,1.3,0,7.0,3,0,5,0,3,0.4,23370,0,0,0,1,1642,1791,0,2,242,Leicester,Arsenal,Everton,West Brom,Watford,1.2,1.9,1.4,2.0,2.1,1.5,95.4
,Sheyi Ojo,MID,LIV,5000000,0,0,0.0,0.0,0.0,0,1510,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,71,0,0,0,0,0,0,0,0,0,Everton,Bournemouth,West Brom,Stoke,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve,Sidwell,MID,BHA,4300000,0,0,0.0,0.0,0.0,0,23019,0,0,0,0,0,0,0,0.0,41,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,3075,0,0,0,0,0,14,0,0,0,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,EVE,8000000,0,96,3.6,4.5e-07,1.2e-05,0,431480,2,40,0,0,0,4,0,12.0,2739,-5,0,96,5,0.1,0,1.0,8,0,6,0,4,2.0,194643,0,0,0,1,2257,37,0,0,396,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.0,0.0,0.0,2.9,3.9,2.7,154.0
,Silva,MID,LEI,6000000,0,8,0.258064516129032,4.3010752688172e-08,1.33333333333333e-06,0,3807,1,3,0,0,0,0,0,1.3,107,0,0,8,0,0.0,0,0.0,0,0,0,0,1,0.0,4714,0,0,0,0,175,83,0,0,36,Newcastle,Burnley,Southampton,Crystal Palace,West Ham,0.1,0.2,0.0,0.1,0.2,0.1,6.5
Danny,Simpson,DEF,LEI,4300000,5,52,2.2,5.11627906976744e-07,1.2093023255814e-05,0,346550,3,34,0,0,0,0,0,12.1,1416,-2,0,52,2,0.7,0,3.0,0,0,5,0,0,2.3,198122,0,0,0,0,2024,5918,0,0,310,Newcastle,Burnley,Southampton,Crystal Palace,West Ham,1.8,3.7,0.0,2.6,5.0,1.5,55.7
Jack,Simpson,DEF,BOU,4000000,0,1,0.03125,7.8125e-09,2.5e-07,0,7713,0,2,0,0,0,0,0,0.3,286,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.2,14621,0,0,0,0,71,357,0,0,10,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Joshua,Sims,MID,SOU,4300000,0,6,0.193548387096774,4.50112528132033e-08,1.3953488372093e-06,0,6940,0,1,0,0,0,0,0,1.4,102,-2,0,6,2,0.1,0,0.5,0,0,1,0,0,0.1,7352,0,0,0,0,143,43,0,0,15,Arsenal,Chelsea,Leicester,Bournemouth,Everton,0.1,0.2,0.0,0.1,0.2,0.1,15.9
Jerome,Sinclair,FWD,WAT,4900000,0,3,0.09375,1.91326530612245e-08,6.12244897959184e-07,0,13797,0,0,0,0,0,0,0,0.6,129,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.2,11161,0,0,0,0,28,110,0,0,8,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Moussa,Sissoko,MID,TOT,5300000,1,48,1.5483870967741902,2.9214850882532e-07,9.0566037735849e-06,0,45770,3,13,0,0,0,1,0,9.1,142,-2,0,48,2,0.2,0,1.0,0,0,6,0,1,0.4,36231,0,0,0,0,1116,75,0,0,203,Stoke,Man City,Brighton,Watford,West Brom,0.8,1.6,0.0,1.0,1.9,1.0,76.9
Jiri,Skalak,MID,BHA,4700000,0,0,0.0,0.0,0.0,0,2187,0,0,0,0,0,0,0,0.0,10,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,678,0,0,0,0,0,3,0,0,0,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,NEW,6600000,1,22,0.7096774193548392,1.0752688172042999e-07,3.3333333333333304e-06,0,37345,0,3,0,0,0,1,0,3.3,422,-4,0,22,4,0.1,0,0.5,1,0,1,0,1,0.3,23884,0,0,0,0,255,247,0,0,63,Leicester,Arsenal,Everton,West Brom,Watford,0.0,0.4,0.4,0.4,0.8,0.4,21.4
Chris,Smalling,DEF,MUN,5500000,6,90,3.9,7.09090909090909e-07,1.63636363636364e-05,0,414306,3,19,0,0,0,2,0,16.4,16883,0,0,90,0,0.7,0,4.0,6,0,9,0,0,5.5,612235,0,0,0,1,1995,19569,0,0,454,Man City,West Brom,Bournemouth,Arsenal,Brighton,3.1,8.0,0.0,5.6,7.7,5.5,75.8
Tommy,Smith,DEF,HUD,4700000,2,43,2.0,4.25531914893617e-07,9.14893617021277e-06,0,35362,6,30,0,0,0,0,0,9.1,106,-3,0,43,3,0.1,0,0.7,2,0,4,0,1,0.2,16985,0,0,0,0,1728,46,0,0,281,Brighton,Watford,Everton,Man City,Chelsea,1.3,2.2,0.0,1.6,2.2,2.3,58.9
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,233723,0,0,0,0,0,0,0,0.0,26,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.6,1845,0,0,0,0,0,2,0,0,0,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4500000,2,44,1.375,3.05555555555556e-07,9.77777777777778e-06,0,68355,2,26,0,0,0,2,0,9.8,468,-5,0,44,5,0.4,0,1.7,2,0,1,0,1,0.5,39670,0,0,0,0,1037,338,0,0,201,Tottenham,West Ham,Burnley,Liverpool,Crystal Palace,0.7,0.7,0.8,0.7,0.8,0.7,56.8
Dominic,Solanke,FWD,LIV,4600000,0,23,1.4,3.04347826086957e-07,5e-06,0,226321,0,4,0,0,0,0,0,5.0,1502,-4,0,23,4,0.1,0,0.3,0,0,1,0,1,1.5,122759,0,0,0,0,384,3143,0,0,56,Everton,Bournemouth,West Brom,Stoke,Chelsea,0.7,1.1,0.7,1.2,0.7,1.2,43.5
Heung-Min,Son,MID,TOT,8400000,5,159,5.3,6.30952380952381e-07,1.8928571428571398e-05,0,1059354,0,14,0,0,0,12,0,19.2,31468,4,-1,159,-4,1.2,0,10.0,16,0,12,0,6,18.3,2093843,0,0,0,7,1932,149163,1,0,500,Stoke,Man City,Brighton,Watford,West Brom,5.4,9.6,0.0,6.7,12.7,6.6,220.1
Lasse,Sorenson,MID,STK,4500000,0,0,0.0,0.0,0.0,0,8,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,26,0,0,0,0,0,26,0,0,0,Tottenham,West Ham,Burnley,Liverpool,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander,S?rloth,FWD,CRY,5500000,0,8,2.0,3.63636363636364e-07,1.45454545454545e-06,0,8785,0,9,0,0,0,0,0,1.5,2080,0,0,8,0,0.1,0,0.7,0,0,0,0,0,0.1,14895,0,0,0,0,360,93,0,0,25,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,2.0,1.4,1.8,1.6,2.0,22.5
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,1547,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1483,0,0,0,0,0,22,0,0,0,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,8193,0,0,0,0,0,0,0,0.0,47,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,10488,0,0,0,0,0,5,0,0,0,Tottenham,West Ham,Burnley,Liverpool,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4100000,0,36,1.125,2.7439024390243895e-07,8.78048780487805e-06,0,217384,0,14,0,30,0,0,0,8.8,5917,1,0,36,-1,0.0,0,0.0,3,0,2,0,0,3.2,292239,0,0,0,1,990,118,0,0,175,Bournemouth,Brighton,Watford,Leicester,Stoke,0.6,0.8,0.6,0.6,0.6,0.7,21.3
Konstantinos,Stafylidis,DEF,STK,4400000,0,6,0.1875,4.26136363636364e-08,1.36363636363636e-06,0,622,0,6,0,0,0,0,0,1.4,91,-1,0,6,1,0.2,0,0.7,0,0,0,0,0,0.0,971,0,0,0,0,334,9,0,0,38,Tottenham,West Ham,Burnley,Liverpool,Crystal Palace,0.0,0.0,0.0,0.1,0.1,0.1,11.0
Junior,Stanislas,MID,BOU,5900000,1,75,2.34375,3.97245762711864e-07,1.27118644067797e-05,0,132602,1,22,0,0,0,5,0,12.5,62837,-1,1,75,1,1.0,0,6.0,7,0,2,0,3,0.9,175694,0,0,0,3,1285,404,-1,0,285,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,1.6,125.1
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0.0,0.0,0.0,0,9846,0,0,0,0,0,0,0,0.0,496,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,12207,0,0,0,0,0,1896,0,0,0,Brighton,Watford,Everton,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0.0,0.0,0.0,0,22731,0,0,0,0,0,0,0,0.0,108,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2521,0,0,0,0,0,16,0,0,0,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,0,73,2.5,5.55555555555556e-07,1.62222222222222e-05,0,185720,4,38,0,0,0,0,0,16.2,5898,0,0,73,0,0.0,0,0.0,2,0,8,0,3,1.2,218617,0,0,0,0,2610,269,0,0,460,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.0,3.4,0.0,1.6,3.2,1.2,90.0
Jack,Stephens,DEF,SOU,4500000,0,52,2.7,6e-07,1.15555555555556e-05,0,78304,6,29,0,0,0,2,0,11.6,4317,-5,0,52,5,0.0,0,0.0,2,0,4,0,0,0.8,77755,0,0,0,1,1710,1584,0,0,316,Arsenal,Chelsea,Leicester,Bournemouth,Everton,2.1,4.8,0.0,2.2,3.8,2.2,64.1
Dujon,Sterling,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,594,0,0,0,0,0,0,0,0.0,45,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,918,0,0,0,0,0,64,0,0,0,West Ham,Southampton,Burnley,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raheem,Sterling,MID,MCI,8700000,7,186,6.9,7.93103448275862e-07,2.13793103448276e-05,0,2666215,2,18,0,0,0,16,0,21.4,36715,7,-1,186,-7,0.7,0,6.5,18,0,10,0,11,18.7,3377035,0,0,0,5,2064,37081,1,1,591,Man Utd,Tottenham,Swansea,West Ham,Huddersfield,8.3,6.9,9.6,8.1,19.6,8.6,263.9
,Steve Cook,DEF,BOU,4600000,1,66,2.4,5.217391304347829e-07,1.43478260869565e-05,0,117472,4,43,0,0,0,2,0,14.3,1827,-4,0,66,4,0.2,0,1.0,6,0,4,0,0,1.2,132159,1,0,0,2,2224,984,0,0,385,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,3.3,4.2,0.0,2.1,2.2,1.9,97.7
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,212,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,316,0,0,0,0,0,19,0,0,0,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Stones,DEF,MCI,5300000,0,55,3.4,6.41509433962264e-07,1.0377358490566001e-05,0,778237,0,11,0,0,0,0,0,10.4,3047,-2,0,55,2,0.0,0,0.0,2,0,7,0,0,3.2,621932,0,0,0,0,1139,215,0,0,280,Man Utd,Tottenham,Swansea,West Ham,Huddersfield,3.7,3.2,3.7,3.8,8.4,3.7,36.5
Daniel,Sturridge,FWD,WBA,7900000,0,29,0.90625,1.14715189873418e-07,3.6708860759493696e-06,0,93773,0,7,0,0,0,2,0,3.7,348,-1,0,29,1,0.0,0,0.0,0,0,3,0,1,0.6,78027,0,0,0,0,503,26,0,0,120,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,0.5,0.5,0.5,0.5,0.5,0.5,61.5
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,3072,0,0,0,0,0,0,0,0.0,7,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,879,0,0,0,0,0,1,0,0,0,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4400000,1,68,3.6,8.18181818181818e-07,1.54545454545455e-05,0,712666,1,25,0,0,0,2,0,15.5,5806,-1,0,68,1,0.1,0,0.3,7,0,4,0,4,3.3,799648,0,0,0,1,1552,2318,0,0,303,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,3.5,5.5,0.0,3.3,4.0,3.2,68.2
Markus,Suttner,DEF,BHA,4200000,0,38,1.2258064516129,2.91858678955453e-07,9.04761904761905e-06,0,81338,0,18,0,0,0,0,0,9.0,503,-3,0,38,3,0.1,0,0.5,3,0,4,0,0,0.4,59423,0,0,0,1,1178,339,0,0,204,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,1.0,1.9,0.0,0.6,1.4,0.6,30.8
Dusan,Tadic,MID,SOU,6200000,1,85,2.9,4.6774193548387097e-07,1.37096774193548e-05,0,303537,4,35,0,0,0,3,0,13.7,1659,-3,0,85,3,0.2,0,1.0,5,0,7,0,3,1.6,204059,0,0,0,1,2202,630,0,0,324,Arsenal,Chelsea,Leicester,Bournemouth,Everton,1.8,4.6,0.0,2.8,4.9,1.6,163.6
Matt,Targett,DEF,SOU,4300000,0,2,1.0,2.3255813953488398e-07,4.65116279069767e-07,0,7507,0,6,0,0,0,0,0,0.5,20,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1584,0,0,0,0,166,0,0,0,35,Arsenal,Chelsea,Leicester,Bournemouth,Everton,0.0,0.0,0.0,0.0,0.0,0.0,8.1
James,Tarkowski,DEF,BUR,4500000,2,84,3.5,7.77777777777778e-07,1.86666666666667e-05,0,525162,3,18,0,0,0,0,0,18.7,5171,0,0,84,0,1.0,0,4.5,2,0,10,0,0,4.1,731757,0,0,0,0,2160,39727,0,0,414,Watford,Leicester,Chelsea,Stoke,Brighton,3.8,7.6,3.9,4.5,3.1,3.4,86.7
Charlie,Taylor,DEF,BUR,4200000,0,23,0.7419354838709681,1.7665130568356399e-07,5.47619047619048e-06,0,51741,3,12,0,0,0,0,0,5.5,2511,-3,0,23,3,0.0,0,0.0,0,0,2,0,0,0.6,63648,0,0,0,0,949,197,0,0,132,Watford,Leicester,Chelsea,Stoke,Brighton,0.4,0.8,0.4,0.4,0.4,0.4,27.5
Kyle,Taylor,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,197,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,308,0,0,0,0,0,16,0,0,0,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,12815,0,0,0,0,0,0,0,0.0,126,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,18093,0,0,0,0,0,72,0,0,0,Arsenal,Chelsea,Leicester,Bournemouth,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George,Thomas,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,375,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,472,0,0,0,0,0,18,0,0,0,Newcastle,Burnley,Southampton,Crystal Palace,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4400000,0,73,3.3,7.5e-07,1.65909090909091e-05,0,160883,4,27,0,0,0,2,0,16.6,13391,-1,0,73,1,1.1,0,5.0,7,0,6,0,0,2.6,236113,0,0,0,2,1846,1071,0,0,393,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,4.2,3.4,3.2,3.5,3.7,75.2
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,808,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,426,0,0,0,0,0,0,0,0,0,West Ham,Southampton,Burnley,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cenk,Tosun,FWD,EVE,6900000,2,38,1.1875,1.72101449275362e-07,5.50724637681159e-06,0,124961,0,10,0,0,0,4,0,5.5,26618,-6,-1,38,6,1.1,0,7.7,8,0,1,0,0,2.6,272354,0,0,0,2,499,14827,1,0,135,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.7,0.6,0.8,0.6,0.9,0.6,49.4
Andros,Townsend,MID,CRY,5600000,2,100,3.3,5.892857142857139e-07,1.78571428571429e-05,0,186651,3,43,0,0,0,2,0,17.9,4224,-4,0,100,4,0.6,0,3.3,7,0,6,0,7,1.4,130927,0,0,0,0,2594,5022,0,0,469,Bournemouth,Brighton,Watford,Leicester,Stoke,3.0,3.4,2.5,3.2,2.7,3.8,182.5
Kieran,Trippier,DEF,TOT,5200000,2,92,4.6,8.846153846153851e-07,1.76923076923077e-05,0,854675,1,17,0,0,0,0,0,17.7,5523,-3,0,92,3,0.6,0,3.0,15,0,7,0,6,4.6,895983,0,0,0,4,1560,12255,0,0,440,Stoke,Man City,Brighton,Watford,West Brom,5.4,10.3,0.0,6.6,10.1,5.4,90.5
Nathan,Trott,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,3923,0,0,0,0,0,0,0,0.0,106,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,11752,0,0,0,0,0,207,0,0,0,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axel,Tuanzebe,DEF,MUN,3900000,0,1,1.0,2.56410256410256e-07,2.56410256410256e-07,0,134661,0,0,0,0,0,0,0,0.3,664,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,1.2,110868,0,0,0,0,1,60,0,0,3,Man City,West Brom,Bournemouth,Arsenal,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayhaan,Tulloch,FWD,WBA,4500000,0,0,0.0,0.0,0.0,0,39383,0,0,0,0,0,0,0,0.0,1628,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,75422,0,0,0,0,0,2508,0,0,0,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,1387,0,9,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,733,0,0,0,0,162,0,0,0,18,Tottenham,West Ham,Burnley,Liverpool,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Leonardo,Ulloa,FWD,BHA,4800000,0,8,0.258064516129032,5.3763440860215094e-08,1.66666666666667e-06,0,34303,0,1,0,0,0,0,0,1.7,867,-2,0,8,2,0.1,0,0.5,0,0,0,0,0,0.3,34498,0,0,0,0,82,369,0,0,26,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.1,0.2,0.0,0.1,0.2,0.1,9.0
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,287,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,319,0,0,0,0,0,2,0,0,0,Watford,Leicester,Chelsea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6900000,7,135,5.0,7.2463768115942e-07,1.9565217391304397e-05,0,1193787,7,18,0,0,0,3,0,19.6,18482,4,0,135,-4,0.6,0,4.0,13,0,15,0,1,11.5,1154519,0,0,0,2,2381,9120,0,0,596,Man City,West Brom,Bournemouth,Arsenal,Brighton,4.5,11.5,0.0,7.5,10.7,7.5,112.7
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,2501,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,829,0,0,0,0,0,4,0,0,0,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
