FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jan,Vertonghen,DEF,TOT,6000000,6,82,3.6,6e-07,1.36666666666667e-05,0,456665,4,21,0,0,0,0,0,13.7,23470,0,0,82,0,0.7,0,4.4,5,0,10,0,1,9.5,493762,0,0,0,0,2039,15188,0,0,482,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,3.8,4.1,3.2,4.5,4.3,4.7,3.0,3.8,3.8,3.7,3.6,3.8,4.4,3.5,3.7,78.2
Nikola,Vlasic,MID,EVE,5400000,0,12,0.5217391304347829,9.66183574879227e-08,2.22222222222222e-06,0,2323,0,10,0,0,0,0,0,2.2,32,-1,0,12,1,0.1,0,0.4,0,0,0,0,0,0.0,2459,0,0,0,0,393,12,0,0,58,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.4
Sam,Vokes,FWD,BUR,5700000,2,40,1.7391304347826102,3.0511060259344e-07,7.01754385964912e-06,0,438190,2,8,0,0,0,3,0,7.0,3124,-3,0,40,3,0.3,0,1.6,6,0,1,0,1,2.0,328125,0,0,0,1,584,1584,0,0,112,Man Utd,Newcastle,Man City,Swansea,Southampton,1.2,1.2,1.1,1.2,1.4,1.5,1.0,0.9,1.0,1.3,1.4,1.4,1.5,0.9,1.5,46.3
Michel,Vorm,GLK,TOT,4800000,0,0,0.0,0.0,0.0,0,9011,0,0,0,0,0,0,0,0.0,74,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,7397,0,0,0,0,0,46,0,0,0,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molla,Wague,DEF,WAT,4500000,1,17,0.7391304347826091,1.6425120772946903e-07,3.77777777777778e-06,0,2547,0,7,0,0,0,1,0,3.8,436,0,0,17,0,0.7,0,3.2,0,0,1,0,0,0.1,4787,0,0,0,0,378,442,0,0,78,Leicester,Stoke,Chelsea,West Ham,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,14.0
Theo,Walcott,MID,EVE,7100000,1,6,0.260869565217391,3.67421922841396e-08,8.450704225352109e-07,0,123542,0,0,0,0,0,0,0,0.8,1520,-4,0,6,4,0.1,0,0.6,0,0,0,0,0,1.0,39571,0,0,0,0,63,24959,0,0,12,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.0
Kyle,Walker,DEF,MCI,6600000,3,90,4.3,6.51515151515152e-07,1.3636363636363601e-05,0,1029322,2,16,0,0,0,0,0,13.6,19508,1,0,90,-1,0.7,0,4.8,5,0,10,0,5,12.9,622296,1,0,0,2,1843,15713,0,1,464,Newcastle,West Brom,Burnley,Leicester,Arsenal,4.7,5.7,4.9,4.6,4.0,5.7,5.0,6.2,3.7,5.0,4.4,4.5,5.4,5.7,5.1,70.9
Kyle,Walker-Peters,DEF,TOT,4000000,0,7,0.304347826086957,7.60869565217391e-08,1.75e-06,0,126535,0,0,0,0,0,0,0,1.7,1500,-5,1,7,5,0.0,0,0.0,0,0,1,0,0,0.8,105300,0,0,0,0,98,1969,-1,0,33,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.4
Jonathan,Walters,MID,BUR,5100000,0,3,0.130434782608696,2.5575447570332502e-08,5.882352941176471e-07,0,30523,0,2,0,0,0,0,0,0.6,87,-4,0,3,4,0.0,0,0.2,0,0,0,0,0,0.1,1598,0,0,0,0,36,22,0,0,3,Man Utd,Newcastle,Man City,Swansea,Southampton,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Aaron,Wan-Bissaka,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,72,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,99,0,0,0,0,0,13,0,0,0,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Wanyama,MID,TOT,4800000,1,6,0.260869565217391,5.4347826086956504e-08,1.25e-06,0,40864,0,2,0,0,0,0,0,1.3,215,-2,0,6,2,0.1,0,0.6,0,0,0,0,0,0.3,5366,0,0,0,0,161,218,0,0,26,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.1
Danny,Ward,GLK,LIV,4400000,0,0,0.0,0.0,0.0,0,821,0,0,0,0,0,0,0,0.0,40,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,730,0,0,0,0,0,40,0,0,0,Swansea,Huddersfield,Tottenham,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Ward,DEF,CRY,4700000,0,27,1.9,4.0425531914893603e-07,5.74468085106383e-06,0,30531,3,20,0,0,0,0,0,5.7,257,-3,0,27,3,0.0,0,0.0,0,0,2,0,1,0.2,9771,1,0,0,0,1214,96,0,0,207,Arsenal,West Ham,Newcastle,Everton,Tottenham,1.0,1.5,1.4,1.0,1.6,1.6,1.4,1.1,1.6,1.0,2.2,1.6,1.4,1.3,1.9,43.4
Stephen,Ward,DEF,BUR,4700000,0,76,4.5,9.57446808510638e-07,1.61702127659574e-05,0,1319645,1,12,0,0,0,1,0,15.8,68700,2,1,76,-2,0.0,0,0.0,9,0,7,0,1,7.5,1484721,0,0,0,1,1470,2032,-1,0,318,Man Utd,Newcastle,Man City,Swansea,Southampton,0.0,4.7,4.9,4.6,5.7,5.0,5.4,6.2,4.9,5.8,5.1,5.1,6.7,4.1,5.2,51.5
James,Ward-Prowse,MID,SOU,5000000,15,47,2.0434782608695703,4.0869565217391297e-07,9.4e-06,0,121147,1,11,0,0,0,2,0,9.4,1522,-5,0,47,5,0.8,0,4.2,3,0,2,0,2,0.6,27113,0,0,0,1,937,9267,0,0,191,Tottenham,Brighton,West Brom,Liverpool,Burnley,1.2,1.6,1.3,1.1,1.3,1.5,1.5,1.7,1.2,1.0,1.3,1.2,1.7,1.5,1.0,68.5
Ben,Watson,MID,WAT,4300000,1,10,0.43478260869565205,1.01112234580384e-07,2.32558139534884e-06,0,14346,1,10,0,0,0,0,0,2.3,444,-2,0,10,2,0.4,0,1.6,0,0,0,0,0,0.2,14249,0,0,0,0,365,551,0,0,49,Leicester,Stoke,Chelsea,West Ham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.1
Danny,Welbeck,FWD,ARS,7300000,2,40,2.5,3.4246575342465803e-07,5.47945205479452e-06,0,193858,1,12,0,0,0,3,0,5.5,2113,-2,0,40,2,0.1,0,1.0,3,0,3,0,1,0.8,159407,0,0,0,1,700,2783,0,0,145,Crystal Palace,Swansea,Everton,Tottenham,Man City,0.0,1.7,2.9,1.3,2.3,1.5,2.6,1.6,3.2,2.7,1.7,2.7,1.2,2.4,1.5,57.8
Nahki,Wells,FWD,BUR,4900000,1,4,0.17391304347826098,3.54924578527063e-08,8.16326530612245e-07,0,4419,0,1,0,0,0,0,0,0.8,184,-1,0,4,1,0.2,0,0.8,0,0,0,0,0,0.1,3127,0,0,0,0,22,313,0,0,5,Man Utd,Newcastle,Man City,Swansea,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Ashley,Westwood,MID,BUR,4300000,0,7,0.304347826086957,7.077856420626901e-08,1.62790697674419e-06,0,7708,0,1,0,0,0,0,0,1.6,233,-2,0,7,2,0.0,0,0.0,0,0,0,0,0,0.1,6219,0,0,0,0,56,166,0,0,26,Man Utd,Newcastle,Man City,Swansea,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.1
Glenn,Whelan,MID,STK,4500000,0,0,0.0,0.0,0.0,0,841,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,132,0,0,0,0,0,3,0,0,0,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean,Whitehead,MID,HUD,4300000,0,3,0.130434782608696,3.03336703741153e-08,6.976744186046509e-07,0,7196,0,3,0,0,0,0,0,0.7,133,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.1,5271,0,0,0,0,65,60,0,0,13,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Alfie,Whiteman,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,2692,0,0,0,0,0,0,0,0.0,200,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5191,0,0,0,0,0,255,0,0,0,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor,Wickham,FWD,CRY,5400000,0,0,0.0,0.0,0.0,0,1803,0,0,0,0,0,0,0,0.0,47,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,815,0,0,0,0,0,40,0,0,0,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georginio,Wijnaldum,MID,LIV,6600000,2,52,2.6,3.93939393939394e-07,7.87878787878788e-06,0,261766,1,16,0,0,0,1,0,7.9,1435,-4,0,52,4,0.3,0,1.8,0,0,9,0,1,2.1,51813,0,0,0,0,1503,526,0,0,240,Swansea,Huddersfield,Tottenham,Southampton,West Ham,2.4,1.8,1.9,1.9,2.4,2.4,1.3,2.0,1.6,2.1,2.6,1.8,2.3,1.5,2.5,73.3
Ashley,Williams,DEF,EVE,5200000,0,52,2.9,5.57692307692308e-07,1e-05,0,244322,3,21,0,0,0,1,0,10.0,11455,-3,0,52,3,0.3,0,1.6,3,0,5,0,0,2.7,132993,0,0,0,1,1428,2553,0,0,285,West Brom,Leicester,Arsenal,Crystal Palace,Watford,3.5,2.7,1.9,4.3,3.0,2.5,3.9,2.5,2.6,3.0,2.2,2.8,2.2,3.2,2.8,57.0
Danny,Williams,MID,HUD,4800000,0,23,1.0,2.0833333333333302e-07,4.79166666666667e-06,0,3596,2,19,0,0,0,0,0,4.7,58,-2,1,23,2,0.2,0,1.0,0,0,0,0,0,0.0,1147,0,0,0,0,914,19,-1,0,116,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,20.3
,Willian,MID,CHE,6700000,1,82,3.56521739130435,5.32121998702141e-07,1.22388059701493e-05,0,1255093,0,8,0,0,0,3,0,12.2,60091,-3,0,82,3,0.7,0,4.6,7,0,8,0,6,7.5,774115,0,0,0,2,1108,23638,0,0,319,Brighton,Bournemouth,Watford,West Brom,Man Utd,2.6,4.1,3.1,4.2,2.1,2.0,3.7,3.0,3.1,3.8,3.2,4.4,3.8,3.0,3.5,132.6
Jack,Wilshere,MID,ARS,5400000,1,30,1.30434782608696,2.4154589371980703e-07,5.55555555555556e-06,0,48179,4,11,0,0,0,1,0,5.6,6962,-1,0,30,1,0.6,0,3.4,2,0,2,0,2,1.1,98634,0,0,0,0,716,16832,0,0,149,Crystal Palace,Swansea,Everton,Tottenham,Man City,0.8,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.9,0.8,0.7,0.9,0.7,0.8,0.7,45.5
Callum,Wilson,FWD,BOU,5800000,12,57,4.4,7.586206896551721e-07,9.82758620689655e-06,0,345984,0,12,0,0,0,6,0,10.0,11143,-2,-1,57,2,1.0,0,5.8,7,0,3,0,1,4.9,602794,0,0,0,2,876,152939,1,0,190,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,4.3,3.3,6.3,4.4,5.4,4.7,5.0,5.8,5.2,5.7,3.9,5.1,5.1,5.3,4.2,82.9
Kane,Wilson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,19413,0,0,0,0,0,0,0,0.0,151,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,15240,0,0,0,0,0,16,0,0,0,Everton,Man City,Southampton,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Wimmer,DEF,STK,4200000,1,19,1.1,2.61904761904762e-07,4.52380952380952e-06,0,45652,5,32,0,0,0,0,0,4.5,1737,-3,0,19,3,0.3,0,1.2,1,0,1,0,0,0.4,50409,0,0,0,0,1321,3620,0,0,196,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.8,0.7,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,1.4,0.6,36.5
Harry,Winks,MID,TOT,4800000,0,31,1.3478260869565202,2.80797101449275e-07,6.45833333333333e-06,0,27971,0,9,0,0,0,0,0,6.5,1432,-2,0,31,2,0.0,0,0.2,0,0,4,0,1,0.1,27988,0,0,0,0,768,16,0,0,167,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,0.0,0.7,0.7,0.9,0.7,1.0,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.8,33.1
Chris,Wood,FWD,BUR,6300000,0,49,3.3,5.23809523809524e-07,7.777777777777781e-06,0,288360,1,6,0,0,0,4,0,7.8,4442,-2,0,49,2,0.0,0,0.2,8,0,7,0,0,0.7,298836,0,0,0,0,1021,103,0,0,126,Man Utd,Newcastle,Man City,Swansea,Southampton,0.0,3.2,3.1,3.2,3.7,3.9,2.8,2.7,2.9,3.4,3.8,3.8,4.0,2.2,3.9,61.9
Ben,Woodburn,MID,LIV,4200000,0,0,0.0,0.0,0.0,0,25209,0,0,0,0,0,0,0,0.0,1003,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,25518,0,0,0,0,0,1213,0,0,0,Swansea,Huddersfield,Tottenham,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freddie,Woodman,GLK,NEW,4000000,0,0,0.0,0.0,0.0,0,7387,0,0,0,0,0,0,0,0.0,319,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,14685,0,0,0,0,0,280,0,0,0,Man City,Burnley,Crystal Palace,Man Utd,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granit,Xhaka,MID,ARS,5200000,1,69,3.0,5.76923076923077e-07,1.3269230769230801e-05,0,968399,5,29,0,0,0,1,0,13.3,18226,-3,0,69,3,0.5,0,2.8,2,0,9,0,4,7.0,861759,0,0,0,1,1990,8447,0,0,349,Crystal Palace,Swansea,Everton,Tottenham,Man City,3.1,2.5,3.8,1.5,2.0,1.6,2.8,1.7,3.2,3.0,2.2,3.3,1.5,3.1,1.9,117.2
Claudio,Yacob,MID,WBA,4300000,0,14,0.608695652173913,1.4155712841253802e-07,3.2558139534883703e-06,0,28082,4,7,0,0,0,0,0,3.3,785,-2,0,14,2,0.0,0,0.2,0,0,3,0,0,0.3,21184,0,0,0,0,556,185,0,0,70,Everton,Man City,Southampton,Chelsea,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.5
,Yaya Toure,MID,MCI,6100000,0,7,0.304347826086957,4.98930862437634e-08,1.14754098360656e-06,0,78040,1,1,0,0,0,0,0,1.1,435,-4,0,7,4,0.0,0,0.2,0,0,0,0,1,0.7,10664,0,0,0,0,89,109,0,0,43,Newcastle,West Brom,Burnley,Leicester,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.3
DeAndre,Yedlin,DEF,NEW,4400000,2,43,2.3,5.22727272727273e-07,9.772727272727271e-06,0,45761,2,25,0,0,0,0,0,9.8,4222,-1,0,43,1,0.7,0,3.2,2,0,3,0,1,0.8,67723,1,0,0,1,1625,2125,0,0,269,Man City,Burnley,Crystal Palace,Man Utd,Bournemouth,1.6,2.2,2.9,2.0,1.5,1.7,2.1,1.6,2.4,1.5,2.3,1.3,2.4,2.3,2.3,53.5
Maya,Yoshida,DEF,SOU,4800000,0,66,3.7,7.70833333333333e-07,1.375e-05,0,403956,1,24,0,0,0,2,0,13.8,38244,-2,0,66,2,0.4,0,1.8,6,0,5,0,1,3.0,455761,0,0,0,0,1534,639,0,0,335,Tottenham,Brighton,West Brom,Liverpool,Burnley,0.0,5.1,3.8,4.0,4.0,4.4,3.7,3.6,4.4,3.2,4.6,3.2,3.8,2.9,3.5,73.0
Ashley,Young,MID,MUN,5000000,0,71,4.2,8.4e-07,1.42e-05,0,444955,4,14,0,0,0,2,0,14.2,18738,0,0,71,0,0.7,0,3.4,10,0,7,0,5,2.1,537038,0,0,0,1,1434,11660,0,0,338,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,3.6,2.9,5.7,4.1,4.5,3.3,4.0,3.4,5.5,2.4,5.5,4.0,5.2,3.2,4.4,91.5
Pablo,Zabaleta,DEF,WHU,4900000,2,55,2.5,5.102040816326529e-07,1.12244897959184e-05,0,183496,7,35,0,0,0,0,0,11.2,6007,-1,0,55,1,0.3,0,1.4,6,0,6,0,0,2.3,122327,0,0,0,0,1939,5397,0,0,345,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,2.3,3.7,2.1,2.7,1.7,1.7,2.6,2.4,2.6,2.1,2.7,1.5,2.1,1.5,2.2,64.8
Wilfried,Zaha,MID,CRY,6900000,3,66,3.9,5.65217391304348e-07,9.56521739130435e-06,0,1272685,3,18,0,0,0,4,0,9.6,41141,-1,0,66,1,0.4,0,2.6,0,0,6,0,3,5.1,463058,0,0,0,0,1516,6210,0,0,188,Arsenal,West Ham,Newcastle,Everton,Tottenham,2.7,3.1,4.5,3.8,3.7,3.7,2.9,3.4,3.5,3.7,4.6,3.4,4.2,3.3,4.9,145.7
,Zanka,DEF,HUD,4600000,0,65,2.8,6.08695652173913e-07,1.4130434782608701e-05,0,472916,4,39,0,0,0,0,0,14.1,29326,1,0,65,-1,0.4,0,1.8,4,0,7,0,2,7.3,677479,0,0,0,2,2070,4647,0,0,388,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,2.2,3.0,1.7,2.8,2.1,1.9,2.7,4.2,2.0,2.3,3.3,2.3,2.7,1.8,3.4,61.2
Davide,Zappacosta,DEF,CHE,5900000,0,44,1.91304347826087,3.24244657332351e-07,7.45762711864407e-06,0,43464,0,5,0,0,0,1,0,7.5,2142,-1,0,44,1,0.4,0,2.2,1,0,4,0,1,0.3,50328,0,0,0,0,618,629,0,0,161,Brighton,Bournemouth,Watford,West Brom,Man Utd,1.4,1.4,1.7,1.9,1.0,1.1,2.8,1.3,1.5,2.1,1.4,1.9,1.2,1.5,1.2,49.6
Mauro,Zarate,FWD,WAT,5400000,0,0,0.0,0.0,0.0,0,2146,0,0,0,0,0,0,0,0.0,51,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1740,0,0,0,0,0,10,0,0,0,Leicester,Stoke,Chelsea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin,Zeegelaar,DEF,WAT,4400000,1,24,1.0434782608695699,2.3715415019762803e-07,5.45454545454545e-06,0,79883,4,14,0,0,0,0,0,5.5,3577,-1,0,24,1,0.1,0,0.6,5,0,2,0,2,0.6,105557,0,0,0,1,758,668,0,1,144,Leicester,Stoke,Chelsea,West Ham,Everton,0.5,0.6,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.5,1.2,0.5,0.5,0.5,26.6
Oleksandr,Zinchenko,MID,MCI,5000000,0,1,0.0434782608695652,8.69565217391304e-09,2e-07,0,354,0,0,0,0,0,0,0,0.2,24,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,387,0,0,0,0,17,33,0,0,15,Newcastle,West Brom,Burnley,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kurt,Zouma,DEF,STK,5400000,1,48,2.4,4.44444444444444e-07,8.88888888888889e-06,0,139923,1,37,0,0,0,1,0,8.9,1628,-1,0,48,1,0.2,0,1.2,4,0,3,0,0,1.9,71038,0,0,0,0,1775,1609,0,0,340,Huddersfield,Watford,Bournemouth,Brighton,Leicester,2.6,2.4,1.6,3.0,1.5,2.1,1.9,1.9,1.5,2.2,2.2,2.4,1.7,3.5,1.7,77.7
