FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Marcos,Rojo,DEF,MUN,5200000,5,77,3.7,7.115384615384621e-07,1.4807692307692301e-05,0,80076,5,13,0,0,0,1,0,14.8,26355,-3,0,77,3,0.9,0,4.8,7,0,8,0,0,1.4,103479,0,192,0,0,1663,20526,0,0,394,Burnley,Man City,Swansea,Arsenal,Tottenham,0.0,0.0,0.0,8.0,4.5
Sergio,Romero,GLK,MUN,4700000,0,7,0.0707070707070707,1.50440575972491e-08,1.48936170212766e-06,0,4188,0,0,0,4,0,0,0,1.5,297,-3,0,7,3,0.4,0,1.8,0,0,1,0,0,0.1,1758,0,40,0,0,90,159,0,0,29,Burnley,Man City,Swansea,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6300000,1,102,3.1,4.92063492063492e-07,1.61904761904762e-05,0,860937,2,35,0,0,0,7,0,16.2,19034,-2,1,102,2,0.2,0,1.3,8,0,6,0,3,4.3,909341,0,354,0,1,2462,871,-1,0,256,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,4.1,2.3,5.8,3.1
Wayne,Rooney,FWD,MUN,8600000,0,51,0.515151515151515,5.99013389711064e-08,5.93023255813954e-06,0,280297,6,11,0,0,0,2,0,5.9,424,-4,0,51,4,0.0,0,0.0,6,0,3,0,5,2.2,145676,0,509,0,0,1014,1466,0,0,205,Burnley,Man City,Swansea,Arsenal,Tottenham,0.6,0.3,0.3,0.6,0.3
Danny,Rose,DEF,TOT,5900000,0,84,4.7,7.96610169491525e-07,1.42372881355932e-05,0,546311,8,11,0,0,0,2,0,14.2,2725,-1,0,84,1,0.0,0,0.0,6,0,8,0,3,4.4,388699,0,346,0,2,1530,224,0,0,357,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0
Jack,Rose,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5347,0,0,0,0,0,0,0,0.0,93,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,9275,0,0,0,0,0,72,0,0,0,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0,0.0
Wayne,Routledge,MID,SWA,4600000,0,74,2.7,5.8695652173913e-07,1.60869565217391e-05,0,56287,1,42,0,0,0,3,0,16.1,2975,-4,0,74,4,0.5,0,2.3,2,0,5,0,2,0.4,47990,0,269,0,0,1917,125,0,0,228,Stoke,Man Utd,Everton,Sunderland,West Brom,0.0,1.9,2.6,2.4,2.4
Charlie,Rowan,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,410,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,839,0,0,0,0,0,25,0,0,0,Hull City,Liverpool,Leicester,Everton,Chelsea,0.0,0.0,0.0,0.0,0.0
Bacary,Sagna,DEF,MCI,5300000,0,54,0.545454545454546,1.0291595197255599e-07,1.0188679245283e-05,0,238014,2,14,0,0,0,0,0,10.2,849,-2,0,54,2,0.0,0,0.0,3,0,6,0,1,1.7,35405,0,386,0,1,1318,44,0,0,311,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,0.3,0.3,0.3,0.6,0.3
Diafra,Sakho,FWD,WHU,5700000,0,11,0.111111111111111,1.9493177387914198e-08,1.9298245614035097e-06,0,8297,0,4,0,0,0,1,0,1.9,217,-3,0,11,3,0.1,0,0.3,2,0,0,0,0,0.1,4812,0,286,0,0,152,116,0,0,30,Everton,Stoke,Tottenham,Liverpool,Burnley,0.0,0.1,0.1,0.1,0.1
Mamadou,Sakho,DEF,CRY,4800000,1,34,0.34343434343434304,7.15488215488216e-08,7.08333333333333e-06,0,32469,0,6,0,0,0,0,0,7.1,19359,-2,0,34,2,0.5,0,2.5,6,0,4,0,0,1.7,95614,0,273,0,1,630,1938,0,0,149,Liverpool,Tottenham,Burnley,Man City,Hull City,0.4,0.2,0.2,0.2,0.2
Bakary,Sako,MID,CRY,5300000,0,6,0.0606060606060606,1.1435105774728402e-08,1.13207547169811e-06,0,1333,0,5,0,0,0,0,0,1.1,52,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,0.0,893,0,220,0,0,112,51,0,0,26,Liverpool,Tottenham,Burnley,Man City,Hull City,0.0,0.0,0.0,0.0,0.0
Alexis,Sanchez,MID,ARS,11500000,7,210,6.8,5.91304347826087e-07,1.8260869565217396e-05,0,1614902,5,37,0,0,0,19,0,18.1,36714,5,1,210,-5,0.3,1,3.5,23,0,9,0,10,24.7,2169857,0,690,0,7,2624,17817,-1,0,674,Leicester,Tottenham,Man Utd,Southampton,Stoke,10.2,5.4,15.6,17.1,9.7
Leroy,Sane,MID,MCI,7600000,8,78,0.787878787878788,1.03668261562998e-07,1.0263157894736802e-05,0,159515,2,12,0,0,0,5,0,10.3,16631,-4,0,78,4,0.7,0,5.0,5,0,6,0,3,5.4,363338,0,0,0,0,1336,22446,0,0,243,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,0.4,0.4,0.4,0.8,0.4
Yaya,Sanogo,FWD,ARS,4600000,0,0,0.0,0.0,0.0,0,9349,0,0,0,0,0,0,0,0.0,36,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,3650,0,0,0,0,0,38,0,0,0,Leicester,Tottenham,Man Utd,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0
Jeffrey,Schlupp,DEF,CRY,4700000,4,30,0.303030303030303,6.44745325596389e-08,6.382978723404261e-06,0,19728,0,8,0,0,0,0,0,6.4,375,-3,0,30,3,0.7,0,3.3,1,0,2,0,1,0.3,12854,0,236,0,0,689,3784,0,0,146,Liverpool,Tottenham,Burnley,Man City,Hull City,0.4,0.2,0.2,0.2,0.2
Kasper,Schmeichel,GLK,LEI,4900000,1,80,3.3,6.73469387755102e-07,1.63265306122449e-05,0,401504,1,37,0,85,0,0,0,16.3,2781,-1,0,80,1,0.8,0,3.8,5,0,6,0,0,5.7,108065,0,475,0,1,2126,1574,0,0,449,Arsenal,West Brom,Watford,Man City,Tottenham,3.2,3.1,4.1,7.0,4.6
Morgan,Schneiderlin,MID,EVE,4600000,2,30,0.303030303030303,6.58761528326746e-08,6.52173913043478e-06,0,43188,1,11,0,0,0,1,0,6.5,1224,-4,0,30,4,0.2,0,1.0,1,0,3,0,0,0.6,48892,0,317,0,1,803,354,0,0,176,West Ham,Chelsea,Swansea,Watford,Arsenal,0.2,0.2,0.2,0.2,0.2
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0.0,0.0,0.0,0,7190,0,0,0,0,0,0,0,0.0,27,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1710,0,200,0,0,0,4,0,0,0,Burnley,Man City,Swansea,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6000000,13,69,0.696969696969697,1.1616161616161599e-07,1.15e-05,0,474869,1,13,0,0,0,4,0,11.5,886,-5,0,69,5,0.8,0,4.5,8,0,6,0,2,3.1,253231,0,302,0,2,1249,10755,0,0,215,Swansea,West Ham,Bournemouth,Arsenal,Southampton,0.3,0.3,0.3,0.3,0.3
Luke,Shaw,DEF,MUN,5200000,0,44,0.444444444444444,8.54700854700855e-08,8.46153846153846e-06,0,856071,1,6,0,0,0,0,0,8.5,1884,-3,0,44,3,0.7,0,3.5,4,0,4,0,3,6.7,381275,0,92,0,2,680,6186,0,0,199,Burnley,Man City,Swansea,Arsenal,Tottenham,0.4,0.2,0.2,0.4,0.2
Ryan,Shawcross,DEF,STK,4900000,2,82,2.7,5.510204081632651e-07,1.6734693877551e-05,0,107678,6,45,0,0,0,1,0,16.7,1633,-1,0,82,1,0.3,0,1.3,6,0,7,0,2,1.8,90828,1,176,0,2,2700,585,0,0,461,Swansea,West Ham,Bournemouth,Arsenal,Southampton,2.1,3.6,2.3,3.6,2.5
,Sheyi Ojo,MID,LIV,4700000,0,0,0.0,0.0,0.0,0,969,0,0,0,0,0,0,0,0.0,13,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,275,0,81,0,0,0,16,0,0,0,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,SWA,7500000,2,154,4.7,6.26666666666667e-07,2.05333333333333e-05,0,1026933,2,68,0,0,0,8,0,20.5,94135,0,1,154,0,0.3,0,2.3,15,0,4,0,11,12.2,1226848,0,586,0,3,2877,8564,-1,0,569,Stoke,Man Utd,Everton,Sunderland,West Brom,5.8,4.6,5.9,5.5,5.5
David,Silva,MID,MCI,8600000,6,108,3.6,4.1860465116279104e-07,1.2558139534883699e-05,0,249192,5,31,0,0,0,2,0,12.6,3028,-4,0,108,4,0.6,0,5.0,10,0,9,0,9,2.3,114458,0,351,0,1,2452,1421,0,0,532,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,3.2,3.5,3.2,7.9,3.6
Danny,Simpson,DEF,LEI,4900000,0,72,2.5,5.102040816326529e-07,1.4693877551020401e-05,0,98209,9,40,0,0,0,0,0,14.7,7171,-1,0,72,1,1.1,0,5.3,4,0,7,0,3,2.1,81022,0,390,0,1,2448,1177,0,0,440,Arsenal,West Brom,Watford,Man City,Tottenham,2.1,2.0,2.8,4.6,3.2
Joshua,Sims,MID,SOU,4200000,0,11,0.111111111111111,2.64550264550265e-08,2.61904761904762e-06,0,24753,0,1,0,0,0,0,0,2.6,599,-3,0,11,3,0.1,0,0.3,0,0,1,0,1,0.3,34575,0,0,0,0,178,98,0,0,44,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.1,0.1,0.2,0.2,0.1
Jerome,Sinclair,FWD,WAT,4800000,0,6,1.2,2.5e-07,1.25e-06,0,18305,0,1,0,0,0,0,0,1.3,60,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.2,7340,0,0,0,0,116,11,0,0,11,Hull City,Liverpool,Leicester,Everton,Chelsea,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,6600000,1,39,0.393939393939394,5.96877869605142e-08,5.90909090909091e-06,0,14018,2,4,0,0,0,0,0,5.9,47,-4,0,39,4,0.2,0,1.3,0,0,4,0,3,0.1,13146,0,0,0,0,756,30,0,0,138,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,0.2,0.2,0.2,0.4,0.2
Islam,Slimani,FWD,LEI,8200000,0,75,0.7575757575757579,9.23872875092387e-08,9.14634146341463e-06,0,154039,1,18,0,0,0,7,0,9.1,3040,-3,0,75,3,0.4,0,3.5,9,0,5,0,3,0.6,156543,0,0,0,1,1100,178,0,0,251,Arsenal,West Brom,Watford,Man City,Tottenham,0.0,0.4,0.5,0.8,0.5
Chris,Smalling,DEF,MUN,5800000,0,44,2.9,5e-07,7.58620689655172e-06,0,61277,0,12,0,0,0,1,0,7.6,715,-2,0,44,2,0.0,0,0.0,1,0,3,0,1,1.1,28100,0,381,0,0,947,103,0,0,230,Burnley,Man City,Swansea,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0
Adam,Smith,DEF,BOU,4500000,0,79,2.5,5.55555555555556e-07,1.75555555555556e-05,0,508709,6,57,0,0,0,1,0,17.6,6749,0,0,79,0,0.4,0,1.8,7,0,6,0,4,6.3,646829,1,297,0,1,2651,3769,0,0,522,Middlesbrough,Sunderland,Stoke,Burnley,Leicester,2.6,1.6,3.1,2.7,1.2
Bradley,Smith,DEF,BOU,3900000,0,4,0.0404040404040404,1.03600103600104e-08,1.02564102564103e-06,0,164376,1,9,0,0,0,0,0,1.0,1409,-1,0,4,1,0.0,0,0.0,0,0,0,0,0,2.6,86197,0,35,0,0,269,666,0,0,35,Middlesbrough,Sunderland,Stoke,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0
Robert,Snodgrass,MID,WHU,5600000,5,128,4.1,7.321428571428571e-07,2.28571428571429e-05,0,986719,2,55,0,0,0,7,0,22.9,20796,1,0,128,-1,0.6,0,3.5,16,0,3,0,6,7.8,1211482,0,0,0,2,2433,8586,0,0,479,Everton,Stoke,Tottenham,Liverpool,Burnley,4.8,3.4,4.1,3.4,3.7
Ramadan,Sobhi,MID,STK,4800000,0,32,0.323232323232323,6.73400673400673e-08,6.66666666666667e-06,0,46512,1,11,0,0,0,0,0,6.7,2099,-7,0,32,7,0.2,0,0.8,1,0,4,0,2,0.5,27853,0,0,0,0,741,112,0,0,140,Swansea,West Ham,Bournemouth,Arsenal,Southampton,0.2,0.2,0.2,0.2,0.2
Dominic,Solanke,FWD,CHE,5000000,0,0,0.0,0.0,0.0,0,691,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,805,0,0,0,0,0,17,0,0,0,Southampton,Everton,Middlesbrough,West Brom,Watford,0.0,0.0,0.0,0.0,0.0
Heung-Min,Son,MID,TOT,7300000,10,144,1.45454545454545,1.9925280199252802e-07,1.97260273972603e-05,0,837620,2,14,0,0,0,12,0,20.0,13805,-2,-1,144,2,1.4,0,10.5,11,0,9,0,7,12.2,1307557,0,244,0,3,1612,78137,1,0,416,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,0.7,0.7,0.7,1.5,0.7
Pape,Souare,DEF,CRY,4100000,0,6,2.0,4.878048780487799e-07,1.46341463414634e-06,0,53935,0,3,0,0,0,0,0,1.5,51,-4,1,6,4,0.0,0,0.0,0,0,0,0,0,0.2,20677,0,354,0,0,270,31,-1,0,37,Liverpool,Tottenham,Burnley,Man City,Hull City,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4300000,0,0,0.0,0.0,0.0,0,7298,0,0,0,0,0,0,0,0.0,55,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1267,0,13,0,0,0,17,0,0,0,Liverpool,Tottenham,Burnley,Man City,Hull City,0.0,0.0,0.0,0.0,0.0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,3558,0,0,0,0,0,0,0,0.0,81,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,8282,0,0,0,0,0,85,0,0,0,Everton,Stoke,Tottenham,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,4600000,2,77,0.7777777777777779,1.6908212560386502e-07,1.67391304347826e-05,0,288952,1,26,0,0,0,4,0,16.7,1277,-9,0,77,9,0.1,0,0.5,6,0,4,0,6,0.9,311897,0,217,0,1,1167,1260,0,0,284,Middlesbrough,Sunderland,Stoke,Burnley,Leicester,0.4,0.4,0.4,0.5,0.4
Maarten,Stekelenburg,GLK,EVE,4700000,0,57,0.575757575757576,1.2250161186331402e-07,1.21276595744681e-05,0,215247,2,20,0,35,0,0,0,12.1,906,-3,0,57,3,0.0,0,0.0,3,0,3,0,0,1.8,205495,1,151,2,1,1413,66,0,0,255,West Ham,Chelsea,Swansea,Watford,Arsenal,0.3,0.3,0.3,0.3,0.3
Jack,Stephens,DEF,SOU,4100000,1,35,0.353535353535354,8.62281350086228e-08,8.53658536585366e-06,0,23759,0,17,0,0,0,0,0,8.5,3044,1,0,35,-1,1.4,0,5.8,5,0,3,0,1,2.3,107088,0,0,0,0,931,10442,0,0,208,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.2,0.2,0.4,0.4,0.2
Raheem,Sterling,MID,MCI,7500000,1,136,4.7,6.26666666666667e-07,1.81333333333333e-05,0,1780018,6,25,0,0,0,6,0,17.9,57485,-5,1,136,5,0.4,0,3.0,11,0,7,0,14,10.6,2038541,0,400,0,2,2216,4652,-1,0,429,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,4.7,5.1,4.8,11.6,5.3
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,195,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,275,0,0,0,0,0,9,0,0,0,Hull City,Liverpool,Leicester,Everton,Chelsea,0.0,0.0,0.0,0.0,0.0
Kevin,Stewart,DEF,LIV,4200000,0,4,0.0404040404040404,9.62000962000962e-09,9.52380952380952e-07,0,5577,0,0,0,0,0,0,0,1.0,25,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,2894,0,69,0,0,20,17,0,0,12,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0
John,Stones,DEF,MCI,4700000,0,58,2.2,4.68085106382979e-07,1.23404255319149e-05,0,1249363,1,28,0,0,0,0,0,12.3,47200,-3,0,58,3,0.2,0,1.0,4,0,4,0,0,15.3,587081,0,336,0,0,2000,1298,0,0,431,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,0.0,1.7,2.2,4.2,1.3
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0.0,0.0,0.0,0,2776,0,0,0,0,0,0,0,0.0,49,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4384,0,0,0,0,0,7,0,0,0,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0
Cristhian,Stuani,FWD,MID,4600000,0,51,2.4,5.217391304347829e-07,1.1086956521739099e-05,0,441311,3,14,0,0,0,4,0,11.1,3556,-4,0,51,4,0.1,0,0.5,4,0,3,0,0,2.5,484524,0,0,0,1,1193,1689,0,0,194,Bournemouth,Sunderland,Man City,Chelsea,Southampton,4.6,2.2,1.4,2.4,2.0
Daniel,Sturridge,FWD,LIV,9600000,1,40,2.5,2.60416666666667e-07,4.16666666666667e-06,0,98016,1,7,0,0,0,2,0,4.2,319,-4,0,40,4,0.1,0,0.5,1,0,1,0,4,0.8,70937,0,283,0,0,579,183,0,0,131,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,2.3,1.6,2.6,2.0,2.5
Mario,Suarez,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,7137,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,329,0,69,0,0,0,1,0,0,0,Hull City,Liverpool,Leicester,Everton,Chelsea,0.0,0.0,0.0,0.0,0.0
Isaac,Success,MID,WAT,5700000,0,27,0.272727272727273,4.78468899521531e-08,4.73684210526316e-06,0,4605,1,8,0,0,0,1,0,4.7,40,-3,0,27,3,0.2,0,1.0,0,0,1,0,1,0.0,2317,0,0,0,0,477,12,0,0,84,Hull City,Liverpool,Leicester,Everton,Chelsea,0.1,0.1,0.1,0.2,0.1
Andrew,Surman,MID,BOU,4600000,0,42,2.0,4.3478260869565203e-07,9.13043478260869e-06,0,9585,1,37,0,0,0,0,0,9.1,52,-4,0,42,4,0.1,0,0.3,0,0,4,0,1,0.1,2509,0,385,0,0,1710,3,0,1,271,Middlesbrough,Sunderland,Stoke,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0
Franck,Tabanou,DEF,SWA,4400000,0,0,0.0,0.0,0.0,0,1605,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,119,0,0,0,0,0,0,0,0,0,Stoke,Man Utd,Everton,Sunderland,West Brom,0.0,0.0,0.0,0.0,0.0
Dusan,Tadic,MID,SOU,6900000,2,96,3.6,5.217391304347829e-07,1.39130434782609e-05,0,261448,3,23,0,0,0,3,0,13.7,7130,-6,1,96,6,0.5,0,3.3,4,0,10,0,7,1.9,133109,0,564,0,1,1908,847,-1,0,333,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,2.3,4.7,4.9,6.5,3.9
Matt,Targett,DEF,SOU,4100000,0,6,1.5,3.65853658536585e-07,1.46341463414634e-06,0,37513,0,4,0,0,0,0,0,1.5,35,-4,0,6,4,0.0,0,0.0,0,0,0,0,0,0.2,13595,0,169,0,0,283,7,0,0,59,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4000000,0,13,0.131313131313131,3.28282828282828e-08,3.25e-06,0,79984,1,5,0,0,0,0,0,3.3,1265,0,0,13,0,0.1,0,0.5,0,0,0,0,0,1.7,77416,0,0,0,0,163,132,0,0,49,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.1,0.1,0.1,0.1,0.1
Joel,Taylor,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,399,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,513,0,0,0,0,0,7,0,0,0,Swansea,West Ham,Bournemouth,Arsenal,Southampton,0.0,0.0,0.0,0.0,0.0
Neil,Taylor,DEF,SWA,4100000,0,22,2.0,4.878048780487799e-07,5.365853658536589e-06,0,64927,1,26,0,0,0,0,0,5.4,255,-4,0,22,4,0.0,0,0.0,0,0,2,0,1,0.2,25679,0,321,0,0,920,14,0,0,160,Stoke,Man Utd,Everton,Sunderland,West Brom,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,2666,0,0,0,0,0,0,0,0.0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4733,0,0,0,0,0,21,0,0,0,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.0,0.0,0.0,0.0,0.0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,33472,0,0,0,0,0,0,0,0.0,96,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,3491,0,12,0,0,0,8,0,0,0,Swansea,West Ham,Bournemouth,Arsenal,Southampton,0.0,0.0,0.0,0.0,0.0
John,Terry,DEF,CHE,5200000,0,11,0.111111111111111,2.1367521367521398e-08,2.1153846153846198e-06,0,188216,1,4,0,0,0,0,0,2.1,132,-3,0,11,3,0.0,0,0.0,0,0,1,0,0,1.5,57537,0,228,0,0,367,52,0,0,66,Southampton,Everton,Middlesbrough,West Brom,Watford,0.1,0.1,0.1,0.2,0.1
,Thomas Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,4893,0,0,0,0,0,0,0,0.0,57,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5848,0,0,0,0,0,1,0,0,0,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4900000,0,66,0.666666666666667,1.36054421768707e-07,1.3469387755102e-05,0,21812,4,33,0,0,0,3,0,13.5,374,-1,0,66,1,0.1,0,0.3,5,0,5,0,0,0.2,21771,0,221,0,2,1709,215,0,0,318,Liverpool,Tottenham,Burnley,Man City,Hull City,0.6,0.3,0.3,0.3,0.3
Gokhan,Tore,MID,WHU,5300000,0,10,2.0,3.77358490566038e-07,1.88679245283019e-06,0,10965,0,4,0,0,0,0,0,1.9,8,-2,0,10,2,0.0,0,0.0,0,0,1,0,1,0.1,9023,0,0,0,0,240,2,0,0,29,Everton,Stoke,Tottenham,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0
,Tosin Adarabioyo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,192,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,243,0,0,0,0,0,7,0,0,0,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5800000,5,106,3.4,5.862068965517239e-07,1.82758620689655e-05,0,264562,4,32,0,0,0,3,0,18.3,1700,-7,0,106,7,1.2,0,7.0,16,0,6,0,7,3.3,164069,0,315,0,2,2120,56632,0,0,444,Liverpool,Tottenham,Burnley,Man City,Hull City,4.7,4.2,2.4,4.3,3.0
Bertrand,Traore,MID,CHE,5400000,0,0,0.0,0.0,0.0,0,2402,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,228,0,101,0,0,0,1,0,0,0,Southampton,Everton,Middlesbrough,West Brom,Watford,0.0,0.0,0.0,0.0,0.0
Adama,Traore,MID,MID,4800000,1,50,0.505050505050505,1.05218855218855e-07,1.0416666666666699e-05,0,23017,1,19,0,0,0,0,0,10.4,701,-2,0,50,2,0.6,0,3.0,2,0,6,0,1,0.2,30776,0,0,0,0,1469,1437,0,0,257,Bournemouth,Sunderland,Man City,Chelsea,Southampton,0.6,0.3,0.3,0.3,0.3
Kieran,Trippier,DEF,TOT,4700000,0,31,0.313131313131313,6.66236836449602e-08,6.595744680851059e-06,0,14006,0,1,0,0,0,0,0,6.6,5626,-3,0,31,3,1.0,0,4.5,4,0,2,0,3,0.3,21480,0,110,0,2,297,472,0,0,116,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,0.2,0.2,0.2,0.4,0.2
Axel,Tuanzebe,DEF,MUN,4000000,0,0,0.0,0.0,0.0,0,39,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,164,0,0,0,0,0,74,0,0,0,Burnley,Man City,Swansea,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,HUL,4000000,0,9,0.0909090909090909,2.2727272727272702e-08,2.25e-06,0,16331,1,3,0,0,0,0,0,2.3,542,0,0,9,0,0.0,0,0.0,0,0,1,0,0,0.3,26627,0,0,0,0,251,26,0,0,47,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,5500000,2,21,0.212121212121212,3.85674931129477e-08,3.81818181818182e-06,0,15013,0,5,0,0,0,1,0,3.8,55,-5,0,21,5,0.1,0,0.8,1,0,1,0,0,0.1,7377,0,226,0,0,354,68,0,0,49,Arsenal,West Brom,Watford,Man City,Tottenham,0.1,0.1,0.1,0.2,0.1
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,2373,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,578,0,0,0,0,0,1,0,0,0,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.0,0.0,0.0,0.0,0.0
Victor,Valdes,GLK,MID,4600000,0,102,3.6,7.826086956521741e-07,2.2173913043478303e-05,0,281484,1,36,0,79,0,0,0,22.2,27357,1,0,102,-1,0.9,0,4.0,10,0,8,0,0,5.5,210494,0,0,0,3,2520,10238,0,0,493,Bournemouth,Sunderland,Man City,Chelsea,Southampton,7.9,3.9,3.5,4.8,4.3
Antonio,Valencia,DEF,MUN,6000000,6,112,4.3,7.16666666666667e-07,1.86666666666667e-05,0,745827,5,19,0,0,0,1,0,18.7,9489,5,0,112,-5,0.6,0,3.5,9,0,11,0,3,17.6,1070630,0,186,0,2,2311,95270,0,0,571,Burnley,Man City,Swansea,Arsenal,Tottenham,8.9,5.3,5.5,9.9,5.6
