FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jerome,Sinclair,FWD,WAT,4900000,0,0,0.0,0.0,0.0,0,9090,0,0,0,0,0,0,0,0.0,322,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,6905,0,0,0,0,0,240,0,0,0,Tottenham,Burnley,Crystal Palace,Huddersfield,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,5400000,1,28,2.2,4.0740740740740706e-07,5.18518518518519e-06,0,32501,0,7,0,0,0,1,0,5.2,1772,-1,0,28,1,0.3,0,1.5,0,0,4,0,0,0.5,30270,0,0,0,0,651,466,0,0,112,Watford,Stoke,Brighton,Man City,Burnley,1.5,1.6,1.6,1.1,1.4,1.6,2.2,1.9,2.5,1.5,1.7,1.1,2.2,1.3,2.3,1.7,2.0,1.4,1.4,1.1,1.2,1.2,1.4,1.8,46.1
Jiri,Skalak,MID,BHA,4700000,0,0,0.0,0.0,0.0,0,1560,0,0,0,0,0,0,0,0.0,38,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,411,0,0,0,0,0,24,0,0,0,Liverpool,Huddersfield,Tottenham,Burnley,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6700000,1,12,0.857142857142857,1.2793176972281498e-07,1.7910447761194e-06,0,23104,0,2,0,0,0,0,0,1.8,576,-3,0,12,3,0.1,0,0.8,0,0,0,0,1,0.3,11195,0,0,0,0,117,389,0,0,29,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,11.7
Chris,Smalling,DEF,MUN,5400000,1,37,4.1,7.59259259259259e-07,6.85185185185185e-06,0,95990,2,6,0,0,0,1,0,6.9,17262,-1,0,37,1,0.7,0,4.0,2,0,4,0,0,3.9,204096,0,0,0,0,735,10664,0,0,162,Arsenal,Man City,Bournemouth,West Brom,Leicester,2.4,4.2,5.0,3.6,2.7,5.2,5.3,2.3,5.4,3.7,3.4,6.1,3.2,5.1,4.0,5.8,3.7,4.9,2.7,5.9,3.1,6.0,3.9,5.2,27.3
Tommy,Smith,DEF,HUD,4800000,0,25,2.3,4.79166666666667e-07,5.20833333333333e-06,0,26919,4,14,0,0,0,0,0,5.2,656,-2,0,25,2,0.1,0,0.3,2,0,3,0,0,0.3,12627,0,0,0,0,934,103,0,0,150,Everton,Brighton,Chelsea,Watford,Southampton,1.2,2.8,2.2,2.0,1.5,2.4,2.2,1.2,3.0,1.5,2.6,1.2,2.1,1.5,1.4,2.1,3.4,1.3,1.6,2.2,1.5,2.1,1.2,2.8,29.4
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,230396,0,0,0,0,0,0,0,0.0,393,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,1814,0,0,0,0,0,0,0,0,0,Man City,Chelsea,Arsenal,Stoke,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4600000,0,18,1.28571428571429,2.79503105590062e-07,3.91304347826087e-06,0,38956,0,14,0,0,0,0,0,3.9,1033,-4,0,18,4,0.3,0,1.5,0,0,1,0,1,0.4,11958,0,0,0,0,496,344,0,0,75,Swansea,Tottenham,Burnley,West Ham,West Brom,0.9,0.6,0.6,0.9,0.8,0.6,0.6,0.8,0.6,1.0,0.6,0.7,0.6,0.6,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.6,0.8,0.9,18.8
Dominic,Solanke,FWD,LIV,4700000,5,12,0.857142857142857,1.8237082066869301e-07,2.5531914893617e-06,0,153618,0,2,0,0,0,0,0,2.6,2790,-3,0,12,3,0.3,0,1.5,0,0,1,0,1,1.6,62793,0,0,0,0,151,7319,0,0,31,Brighton,Everton,West Brom,Bournemouth,Arsenal,0.4,0.6,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.5,15.8
Heung-Min,Son,MID,TOT,7900000,1,37,2.64285714285714,3.34538878842676e-07,4.68354430379747e-06,0,119019,0,3,0,0,0,2,0,4.7,10086,-1,0,37,1,0.4,0,3.5,2,0,5,0,0,1.4,125315,0,0,0,1,635,2426,0,0,121,Watford,Stoke,Brighton,Man City,Burnley,2.1,2.2,2.2,1.3,2.0,2.2,2.9,2.6,3.2,2.0,2.3,1.3,2.8,1.8,3.0,2.3,2.7,1.9,1.9,1.4,1.6,1.6,1.9,2.4,60.4
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,779,0,0,0,0,0,0,0,0.0,45,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,617,0,0,0,0,0,46,0,0,0,West Brom,Bournemouth,Watford,Leicester,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,4687,0,0,0,0,0,0,0,0.0,202,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,8382,0,0,0,0,0,169,0,0,0,Swansea,Tottenham,Burnley,West Ham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,0,10,0.7142857142857142,1.78571428571429e-07,2.5e-06,0,55806,0,7,0,10,0,0,0,2.5,8118,0,0,10,0,0.3,0,1.0,0,0,0,0,0,4.0,143711,0,0,0,0,450,9230,0,0,63,West Brom,Bournemouth,Watford,Leicester,Swansea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,6.3
Junior,Stanislas,MID,BOU,5900000,0,21,1.5,2.5423728813559297e-07,3.55932203389831e-06,0,14117,1,5,0,0,0,1,0,3.6,471,-1,0,21,1,0.0,0,0.0,3,0,1,0,1,0.1,12523,0,0,0,1,403,25,0,0,79,Southampton,Crystal Palace,Man Utd,Liverpool,Man City,0.0,0.0,0.8,0.8,0.8,1.2,1.4,0.8,1.2,0.8,0.8,0.8,0.8,1.1,0.8,0.8,1.0,0.8,1.1,0.8,0.9,0.8,1.1,0.8,28.3
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,4874,0,0,0,0,0,0,0,0.0,113,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2650,0,0,0,0,0,62,0,0,0,Everton,Brighton,Chelsea,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4300000,0,0,0.0,0.0,0.0,0,17372,0,0,0,0,0,0,0,0.0,349,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.4,1894,0,0,0,0,0,69,0,0,0,Huddersfield,Liverpool,Newcastle,Swansea,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,3,36,2.6,5.77777777777778e-07,8e-06,0,78332,0,14,0,0,0,0,0,8.0,5634,0,0,36,0,0.6,0,2.5,0,0,5,0,1,1.6,125332,0,0,0,0,1260,3952,0,0,225,Liverpool,Huddersfield,Tottenham,Burnley,Watford,2.1,1.7,1.6,2.1,1.6,1.8,1.9,2.6,1.8,1.9,1.9,2.9,1.8,2.7,2.8,2.1,1.3,2.4,3.0,1.7,2.1,1.9,2.2,1.3,43.9
Jack,Stephens,DEF,SOU,4500000,0,15,1.07142857142857,2.38095238095238e-07,3.3333333333333304e-06,0,51095,0,4,0,0,0,0,0,3.3,325,-5,0,15,5,0.0,0,0.0,1,0,2,0,0,0.2,14056,0,0,0,0,360,83,0,0,85,Bournemouth,Arsenal,Leicester,Chelsea,Huddersfield,0.5,0.7,0.5,0.6,0.9,0.5,0.5,1.6,0.8,0.6,0.7,0.6,0.7,0.6,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,15.1
Raheem,Sterling,MID,MCI,8300000,9,87,6.21428571428571,7.48709122203098e-07,1.0481927710843401e-05,0,762143,1,7,0,0,0,9,0,10.7,10077,3,-2,87,-3,0.9,0,7.5,9,0,4,0,4,18.8,1446115,0,0,0,3,846,343703,2,1,291,West Ham,Man Utd,Swansea,Tottenham,Bournemouth,8.9,5.2,8.4,7.3,8.3,7.8,7.3,6.0,5.7,8.4,8.2,7.6,7.8,5.8,6.7,7.5,7.3,7.7,7.5,6.9,8.1,7.5,9.2,7.7,112.5
,Steve Cook,DEF,BOU,4900000,1,36,3.0,6.12244897959184e-07,7.346938775510201e-06,0,34752,4,14,0,0,0,1,0,7.5,4811,-1,-1,36,1,1.4,0,7.0,4,0,3,0,0,2.0,94650,0,0,0,1,939,14237,1,0,169,Southampton,Crystal Palace,Man Utd,Liverpool,Man City,3.0,3.6,1.8,3.4,2.2,3.9,2.7,3.1,3.6,2.9,2.9,3.1,2.8,3.1,2.2,3.1,3.5,3.6,4.4,2.4,3.1,2.9,2.7,2.9,39.8
John,Stones,DEF,MCI,5600000,0,46,3.8,6.785714285714289e-07,8.214285714285711e-06,0,598185,0,6,0,0,0,0,0,8.2,37328,1,0,46,-1,0.1,0,0.8,2,0,6,0,0,4.4,504990,0,0,0,0,884,246,0,0,226,West Ham,Man Utd,Swansea,Tottenham,Bournemouth,0.0,0.0,0.0,0.0,0.0,3.9,4.7,4.0,3.7,4.2,4.7,4.3,3.7,3.0,3.9,4.3,4.9,2.9,4.3,4.0,3.7,4.3,5.4,4.3,28.7
Daniel,Sturridge,FWD,LIV,8000000,0,25,2.8,3.5e-07,3.125e-06,0,48776,0,3,0,0,0,2,0,3.1,1892,0,0,25,0,0.1,0,0.5,0,0,3,0,1,0.7,38570,0,0,0,0,427,667,0,0,108,Brighton,Everton,West Brom,Bournemouth,Arsenal,2.0,3.7,3.5,2.1,1.4,2.7,3.2,1.9,2.6,2.0,1.8,2.6,2.1,3.6,3.2,1.4,2.5,2.3,2.2,3.0,2.3,3.6,1.6,3.1,56.8
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,2548,0,0,0,0,0,0,0,0.0,36,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,493,0,0,0,0,0,14,0,0,0,Tottenham,Burnley,Crystal Palace,Huddersfield,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4800000,2,50,3.8,7.91666666666667e-07,1.0416666666666699e-05,0,194172,1,13,0,0,0,2,0,10.4,25795,3,0,50,-3,0.8,0,4.0,5,0,4,0,2,8.4,569275,0,0,0,1,1170,18728,0,0,223,Southampton,Crystal Palace,Man Utd,Liverpool,Man City,3.7,3.4,2.2,3.6,2.5,4.8,5.2,3.0,4.7,3.5,3.5,3.7,3.4,4.4,3.4,3.7,4.2,3.8,4.6,2.4,3.8,3.6,4.6,3.6,52.6
Markus,Suttner,DEF,BHA,4300000,6,26,3.3,7.674418604651159e-07,6.04651162790698e-06,0,53319,0,8,0,0,0,0,0,6.0,1024,-2,0,26,2,0.3,0,1.5,1,0,3,0,0,0.5,36093,0,0,0,0,720,3903,0,0,129,Liverpool,Huddersfield,Tottenham,Burnley,Watford,4.0,3.1,3.0,3.5,3.5,3.2,2.8,3.4,3.2,3.4,3.2,4.5,3.2,3.3,4.2,2.0,2.4,3.2,4.7,3.8,3.7,3.2,3.7,2.7,16.1
Dusan,Tadic,MID,SOU,6300000,0,42,3.2,5.07936507936508e-07,6.66666666666667e-06,0,238055,2,12,0,0,0,2,0,6.7,3702,-2,0,42,2,0.6,0,4.0,2,0,5,0,1,1.9,158223,0,0,0,1,1023,2366,0,0,171,Bournemouth,Arsenal,Leicester,Chelsea,Huddersfield,3.2,3.6,3.0,2.8,3.8,2.5,1.7,3.5,3.0,2.7,2.7,2.7,2.7,2.9,2.8,3.0,3.6,2.8,2.0,2.4,2.7,3.3,3.2,1.8,87.3
Matt,Targett,DEF,SOU,4300000,0,0,0.0,0.0,0.0,0,6143,0,0,0,0,0,0,0,0.0,136,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,910,0,0,0,0,0,11,0,0,0,Bournemouth,Arsenal,Leicester,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4600000,2,48,3.4,7.391304347826091e-07,1.0434782608695699e-05,0,18905,3,11,0,0,0,0,0,10.7,3253,1,-1,48,-1,0.9,0,4.3,1,0,6,0,0,1.9,109453,0,0,0,0,1260,16555,1,0,246,Leicester,Watford,Stoke,Brighton,Tottenham,2.8,3.4,3.6,3.8,3.6,2.4,3.5,3.9,4.2,3.6,3.3,2.5,3.3,3.5,3.2,3.7,3.3,3.6,4.4,3.1,3.6,4.2,2.5,3.2,53.2
Charlie,Taylor,DEF,BUR,4200000,0,0,0.0,0.0,0.0,0,10707,0,0,0,0,0,0,0,0.0,230,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,2942,0,0,0,0,0,239,0,0,0,Leicester,Watford,Stoke,Brighton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,7559,0,0,0,0,0,0,0,0.0,279,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,13508,0,0,0,0,0,175,0,0,0,Bournemouth,Arsenal,Leicester,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4300000,6,12,0.857142857142857,1.9933554817275698e-07,2.7906976744186e-06,0,54893,1,5,0,0,0,0,0,2.8,444,-2,0,12,2,0.4,0,1.8,0,0,1,0,0,0.4,7208,0,0,0,0,412,1933,0,0,76,West Brom,Bournemouth,Watford,Leicester,Swansea,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.6,13.9
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,663,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,356,0,0,0,0,0,5,0,0,0,Newcastle,West Ham,Huddersfield,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5700000,3,35,2.5,4.3859649122807e-07,6.1403508771929805e-06,0,101608,1,23,0,0,0,0,0,6.1,1908,-3,0,35,3,0.5,0,3.0,2,0,1,0,2,0.9,24279,0,0,0,0,1215,1061,0,0,190,West Brom,Bournemouth,Watford,Leicester,Swansea,1.5,2.6,1.6,1.5,2.1,2.8,1.4,1.6,2.1,1.2,1.5,2.6,1.8,2.1,2.2,1.5,1.4,2.1,1.8,2.1,1.7,2.4,1.5,2.5,73.1
Kieran,Trippier,DEF,TOT,5700000,0,54,5.4,9.473684210526319e-07,9.47368421052632e-06,0,405203,0,8,0,0,0,0,0,9.5,48447,2,0,54,-2,0.3,0,1.5,9,0,4,0,4,8.0,626185,0,0,0,2,813,8904,0,0,249,Watford,Stoke,Brighton,Man City,Burnley,7.7,7.2,7.7,5.3,6.6,7.0,8.1,6.2,6.6,6.6,7.3,5.8,8.0,6.3,8.1,5.9,7.3,6.7,6.6,5.6,6.6,6.8,6.6,6.5,55.1
Axel,Tuanzebe,DEF,MUN,3900000,0,0,0.0,0.0,0.0,0,91688,0,0,0,0,0,0,0,0.0,1986,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,83610,0,0,0,0,0,1863,0,0,0,Arsenal,Man City,Bournemouth,West Brom,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,889,0,0,0,0,0,0,0,0.0,22,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,439,0,0,0,0,0,21,0,0,0,Swansea,Tottenham,Burnley,West Ham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,4800000,0,0,0.0,0.0,0.0,0,14910,0,0,0,0,0,0,0,0.0,470,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,10200,0,0,0,0,0,339,0,0,0,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6800000,1,72,5.1,7.5e-07,1.0588235294117599e-05,0,420948,3,8,0,0,0,1,0,10.6,38592,3,0,72,-3,0.5,0,3.3,8,0,9,0,0,15.4,648010,0,0,0,1,1260,14311,0,0,310,Arsenal,Man City,Bournemouth,West Brom,Leicester,3.4,5.8,6.8,5.1,3.9,7.0,7.1,3.3,7.2,5.1,4.8,7.6,4.5,6.8,5.0,7.6,4.9,6.6,3.8,7.6,4.4,7.6,5.3,7.0,51.9
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,2042,0,0,0,0,0,0,0,0.0,19,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,559,0,0,0,0,0,14,0,0,0,Man City,Chelsea,Arsenal,Stoke,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5100000,0,7,0.5,9.803921568627449e-08,1.37254901960784e-06,0,153208,2,16,0,0,0,0,0,1.4,1041,-4,0,7,4,0.0,0,0.0,0,0,0,0,0,0.9,14120,0,0,0,0,588,173,0,0,76,West Brom,Bournemouth,Watford,Leicester,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,23.7
Mike,van der Hoorn,DEF,SWA,4400000,2,22,1.57142857142857,3.5714285714285705e-07,5e-06,0,4906,1,4,0,0,0,0,0,5.0,200,-1,0,22,1,0.5,0,2.0,1,0,3,0,0,0.1,4304,0,0,0,0,459,656,0,0,112,Stoke,West Brom,Man City,Everton,Crystal Palace,1.1,1.3,0.8,0.8,2.3,0.9,1.4,1.1,0.9,1.2,1.3,0.8,1.0,1.2,1.5,1.0,1.0,0.8,1.1,0.9,0.8,1.0,0.9,1.1,12.7
Virgil,van Dijk,DEF,SOU,5400000,1,20,2.2,4.0740740740740706e-07,3.7037037037037004e-06,0,103851,0,12,0,0,0,0,0,3.7,4081,-1,0,20,1,0.3,0,1.5,3,0,1,0,0,2.0,88364,0,0,0,1,723,3342,0,0,145,Bournemouth,Arsenal,Leicester,Chelsea,Huddersfield,1.6,2.2,1.6,1.9,2.6,1.7,1.1,3.2,2.4,1.9,2.2,1.9,2.1,1.9,1.9,1.6,1.7,1.9,1.2,1.7,1.4,1.6,1.1,1.2,34.9
Rajiv,van La Parra,MID,HUD,4800000,0,22,1.7,3.5416666666666705e-07,4.58333333333333e-06,0,10153,2,15,0,0,0,1,0,4.6,787,-2,0,22,2,0.5,0,2.3,0,0,2,0,0,0.1,5770,0,0,0,0,750,21,0,1,68,Everton,Brighton,Chelsea,Watford,Southampton,0.0,0.0,1.1,0.8,0.8,1.2,1.2,0.8,1.7,0.8,1.2,0.8,1.5,0.8,0.8,1.6,1.6,0.8,0.8,0.9,0.8,1.9,0.8,1.6,37.5
Jamie,Vardy,FWD,LEI,8600000,8,67,4.8,5.58139534883721e-07,7.79069767441861e-06,0,1046695,1,19,0,0,0,7,0,7.9,16672,1,-1,67,-1,0.5,1,4.3,11,0,3,0,1,16.4,1405070,0,0,0,1,1232,160414,1,0,252,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,5.3,5.3,5.3,7.2,6.3,6.0,4.3,6.9,4.3,5.2,5.5,5.6,5.0,6.7,6.1,5.6,6.4,5.1,6.4,5.0,5.7,5.6,7.0,4.4,92.5
Jan,Vertonghen,DEF,TOT,6100000,0,51,3.6,5.9016393442623e-07,8.360655737704919e-06,0,258059,3,12,0,0,0,0,0,8.4,30743,1,0,51,-1,0.5,0,2.8,4,0,6,0,1,8.8,244244,0,0,0,0,1229,5575,0,0,294,Watford,Stoke,Brighton,Man City,Burnley,4.5,4.1,4.7,2.8,3.7,4.0,5.0,3.4,3.7,3.7,4.2,3.1,4.7,4.2,5.2,3.2,4.2,3.8,3.7,3.0,3.9,3.9,3.7,3.6,53.2
Nikola,Vlasic,MID,EVE,5500000,1,9,0.6428571428571429,1.1688311688311699e-07,1.63636363636364e-06,0,1829,0,8,0,0,0,0,0,1.6,91,0,0,9,0,0.1,0,0.5,0,0,0,0,0,0.0,2233,0,0,0,0,274,19,0,0,41,Huddersfield,Liverpool,Newcastle,Swansea,Chelsea,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.4
Sam,Vokes,FWD,BUR,5800000,0,29,2.0714285714285703,3.5714285714285705e-07,5e-06,0,402727,1,4,0,0,0,3,0,5.0,6810,-2,0,29,2,0.4,0,2.3,6,0,1,0,0,2.4,313915,0,0,0,1,383,1628,0,0,96,Leicester,Watford,Stoke,Brighton,Tottenham,1.6,1.3,2.0,1.5,1.4,1.0,1.4,1.7,1.8,1.7,1.6,1.4,1.5,1.5,2.1,1.5,1.0,1.7,1.9,1.7,2.1,1.7,1.0,1.6,32.2
Michel,Vorm,GLK,TOT,4900000,0,0,0.0,0.0,0.0,0,7944,0,0,0,0,0,0,0,0.0,264,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,7118,0,0,0,0,0,16,0,0,0,Watford,Stoke,Brighton,Man City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molla,Wague,DEF,WAT,4500000,0,1,0.0714285714285714,1.5873015873015902e-08,2.22222222222222e-07,0,675,0,1,0,0,0,0,0,0.2,16,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,477,0,0,0,0,45,19,0,0,5,Tottenham,Burnley,Crystal Palace,Huddersfield,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Theo,Walcott,MID,ARS,7100000,0,3,0.214285714285714,3.01810865191147e-08,4.2253521126760605e-07,0,118346,0,0,0,0,0,0,0,0.4,570,-4,0,3,4,0.0,0,0.0,0,0,0,0,0,0.6,12780,0,0,0,0,46,36,0,0,5,Man Utd,Southampton,West Ham,Newcastle,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Kyle,Walker,DEF,MCI,6700000,2,61,4.7,7.01492537313433e-07,9.104477611940302e-06,0,732399,1,8,0,0,0,0,0,9.1,18944,2,0,61,-2,0.6,0,3.8,4,0,7,0,4,15.5,469423,1,0,0,2,1123,21016,0,1,296,West Ham,Man Utd,Swansea,Tottenham,Bournemouth,6.8,4.0,5.4,5.8,5.2,5.3,5.8,5.4,5.1,5.7,6.3,5.8,5.0,4.2,5.3,5.8,6.4,4.1,5.8,5.5,5.1,5.8,7.0,5.8,44.5
Kyle,Walker-Peters,DEF,TOT,4100000,0,7,0.5,1.2195121951219498e-07,1.70731707317073e-06,0,111347,0,0,0,0,0,0,0,1.7,1552,-4,0,7,4,0.0,0,0.0,0,0,1,0,0,0.9,96334,0,0,0,0,98,772,0,0,33,Watford,Stoke,Brighton,Man City,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.4
